,hostname,glon,glat,sy_dist,st_spectype,sy_vmag,pl_orbsmax,pl_orbincl,st_teff,pl_eqt,pl_angsep,contrast,X,Y,Z
2676,Kepler-149,69.05421,14.28192,571.034,G,14.152,2.7682861224517376e-06,89.64,5381.0,306.0,1.0,1.0457641213615428e-05,197.82670002453824,516.8171898813088,140.87021742223786
2677,Kepler-1490,76.26721,9.39277,862.92,G,15.616,1.8078702190232103e-06,88.85,5515.0,348.0,0.432,1.5853855981281944e-05,202.10563169330368,827.0134245723347,140.82981081784527
2678,Kepler-1491,78.39834,12.15156,2065.59,G,15.796,6.157133757467088e-07,89.47,5728.0,821.0,0.0615,0.00042204678010096584,406.09572847206226,1978.053174397534,434.80334252692296
2679,Kepler-1491,78.39834,12.15156,2065.59,G,15.796,1.47625766074703e-06,89.35,5626.0,530.0,0.147,7.875979319059466e-05,406.09572847206226,1978.053174397534,434.80334252692296
2680,Kepler-1492,72.43279,13.43002,331.553,G,14.689,6.118348662931862e-07,88.39,4712.0,801.0,0.381,0.0008350431873678898,97.33426122377185,307.4468364084206,77.00568929291148
2681,Kepler-1493,70.11329,12.43136,555.051,G,13.7192,5.803219769833153e-07,82.45,5863.0,874.0,0.216,0.0004938171330923853,184.3802914915387,509.7143079402211,119.48575225321505
2682,Kepler-1494,72.72814,18.31341,1285.48,G,15.372,1.9305280804908617e-06,88.47,5659.0,415.0,0.31,2.89223522467801e-05,362.33595793390725,1165.3423598921038,403.9166600045359
2683,Kepler-1495,69.5175,14.2412,1355.54,G,15.494,1.7826599075753137e-06,86.95,5831.0,443.0,0.271,3.3315224118810826e-05,459.75543918336376,1230.8176793860885,333.46884090114963
2684,Kepler-1496,78.15314,11.76093,1307.66,G,14.832,1.5567367319076235e-06,89.93,6182.0,535.0,0.246,5.609176749441049e-05,262.82225468551275,1252.9391133888407,266.53839532496943
2685,Kepler-1497,79.14407,10.51126,1122.0,G,15.707,3.9609277794099295e-07,89.91,5675.0,924.0,0.0728,0.0007027881360065929,207.77148451707563,1083.4292939803545,204.68506337004925
2686,Kepler-1498,75.01958,17.50929,740.0,G,15.352,1.2256089873131337e-06,89.77,5256.0,564.0,0.342,0.00013258518218752083,182.41938043823797,681.7301963437027,222.63671986827774
2687,Kepler-1499,71.616,16.85567,309.869,G,13.676,1.0646508449919469e-06,89.69,5097.0,409.0,0.709,4.1460515507212885e-05,93.52918159716953,281.42145420369775,89.85017787761893
2688,Kepler-15,82.30359,12.15252,739.412,G,13.81,2.7702253771784996e-07,87.44,5515.0,1251.0,0.0773,0.00264756829474759,96.80599655210371,716.3306222597372,155.65713728747548
2689,Kepler-150,71.83343,13.46754,891.092,G,15.161,2.133180199437416e-07,89.57,5560.0,1131.0,0.0494,0.0017121872289907185,270.18555885929004,823.3928944425511,207.53037760629397
2690,Kepler-150,71.83343,13.46754,891.092,G,15.161,3.5391398763393495e-07,89.71,5560.0,876.0,0.0819,0.0006161937065158091,270.18555885929004,823.3928944425511,207.53037760629397
2691,Kepler-150,71.83343,13.46754,891.092,G,15.161,5.042062289579348e-07,89.95,5560.0,734.0,0.117,0.0003037281699041659,270.18555885929004,823.3928944425511,207.53037760629397
2692,Kepler-150,71.83343,13.46754,891.092,G,15.161,9.162978583947083e-07,86.76,5560.0,544.0,0.212,9.164239539315938e-05,270.18555885929004,823.3928944425511,207.53037760629397
2693,Kepler-150,71.83343,13.46754,891.092,G,15.161,6.011689652959991e-06,90.0,5528.0,0.0,1.39,0.0,270.18555885929004,823.3928944425511,207.53037760629397
2694,Kepler-1500,71.32111,12.69293,1217.82,G,14.728,5.992297105692378e-07,84.02,5845.0,928.0,0.101,0.0006354097036798608,380.4923451948023,1125.4814921788725,267.5865064067642
2695,Kepler-1501,73.75813,12.93483,749.06,G,13.683,5.953512011157154e-07,89.93,6229.0,787.0,0.164,0.000254815361570083,204.19050836813014,700.916091729968,167.67156063671516
2696,Kepler-1502,73.50378,7.53576,1514.02,G,14.18,1.203307557955379e-06,88.65,6666.0,608.0,0.164,6.920748699622609e-05,426.1961014655712,1439.1625771626261,198.55608776911475
2697,Kepler-1503,75.76022,10.76301,1225.57,G,15.892,1.8282323936542038e-06,89.97,5069.0,321.0,0.308,1.6081663286151173e-05,296.1628169643822,1167.016355495504,228.8716600055863
2698,Kepler-1504,81.3727,16.37273,2435.94,G,15.883,1.7957498769809523e-06,87.87,5393.0,485.0,0.152,6.541016930695145e-05,350.5888150255508,2310.7134594493245,686.6545526672887
2699,Kepler-1505,74.24726,11.444,495.148,G,13.043,9.027230753073794e-07,88.4,5686.0,525.0,0.376,7.267914208736488e-05,131.75347550859644,467.07708548392276,98.2423524313727
2700,Kepler-1506,73.33499,12.55055,2366.02,G,15.836,5.662623802142959e-07,89.85,5676.0,783.0,0.0494,0.00036214083705688854,662.3032676331667,2212.4798086410765,514.1382289209529
2701,Kepler-1507,77.62192,15.67191,320.478,G,13.267,5.982600832058572e-07,89.8,5410.0,630.0,0.385,0.00018389636185662766,66.14429225364208,301.39123683504255,86.5702226248037
2702,Kepler-1508,75.19718,6.71527,1260.28,G,14.561,7.897614874735343e-07,82.32,6158.0,967.0,0.129,0.0006080610121361349,319.78412281301337,1210.093166021867,147.37137694914017
2703,Kepler-1509,76.75355,18.85404,2002.96,G,15.455,8.275769546453794e-07,89.55,5780.0,667.0,0.0852,0.0001773339884548675,434.3329498260026,1845.0584922901655,647.2733659925948
2704,Kepler-151,73.60457,10.99626,649.919,G,14.957,5.623838707607734e-07,88.54,5460.0,639.0,0.178,0.00018760001199636119,180.08115056131481,612.0434915480824,123.96874697739466
2705,Kepler-151,73.60457,10.99626,649.919,G,14.957,7.75701890704515e-07,88.69,5460.0,544.0,0.246,9.854282945082175e-05,180.08115056131481,612.0434915480824,123.96874697739466
2706,Kepler-1510,82.40526,10.13197,1696.25,G,15.315,1.982403144431726e-06,89.99,6200.0,537.0,0.241,5.627692830008738e-05,220.6894116042445,1655.149278811831,298.3975719647329
2707,Kepler-1511,74.39302,14.42583,1475.6,G,13.564,8.498783840031343e-07,88.98,6064.0,903.0,0.119,0.0004917158762292682,384.47446907105166,1376.3854220796804,367.61108867806536
2708,Kepler-1512,75.86883,14.3873,162.0,G,13.451,5.318406088142831e-07,89.45,4372.0,322.0,0.677,2.9424078712077768e-05,38.31071062044532,152.17091383106518,40.25298045580031
2709,Kepler-1513,71.20067,11.86338,349.247,G,13.071,2.625750900034783e-06,89.86,5491.0,346.0,1.55,1.576516862464489e-05,110.14253384334367,323.553969514257,71.79775803696921
2710,Kepler-1513,71.20067,11.86338,349.247,G,13.071,0.0,0.0,5491.0,0.0,0.0,0.0,110.14253384334367,323.553969514257,71.79775803696921
2711,Kepler-1514,70.90471,9.24415,397.292,G,11.766,3.6506470231281237e-06,89.944,6145.0,388.0,1.9,1.589422488482485e-05,128.28223931011863,370.5555169827732,63.82169831030135
2712,Kepler-1514,70.90471,9.24415,397.292,G,11.766,4.833592406452509e-07,87.98,6145.0,1066.0,0.251,0.0009056101259487286,128.28223931011863,370.5555169827732,63.82169831030135
2713,Kepler-1515,79.86092,14.83536,539.321,G,12.1,3.711248733339414e-06,89.99,6511.0,380.0,1.42,1.1602287023742291e-05,91.77628414811718,513.201396547994,138.08903392432268
2714,Kepler-1516,76.60095,12.97156,1358.95,G,14.65,3.480962234536511e-07,87.55,5904.0,967.0,0.0528,0.0007196486268713557,306.87584817702805,1288.2247281116538,305.0399419539766
2715,Kepler-1517,74.2159,14.83951,847.299,G,12.228,3.7815467171845105e-07,83.88,7010.0,2336.0,0.0921,0.01233159582083673,222.78944266582297,788.155961317167,217.0037794091714
2716,Kepler-1518,80.03172,7.66324,903.51,G,13.374,2.8749451324236085e-07,76.53,6846.0,1351.0,0.0656,0.00151660965649246,155.00342339211352,881.9229065513687,120.4833836539756
2717,Kepler-1518,80.03172,7.66324,903.51,G,13.374,4.3875638192974126e-07,79.56,6432.0,1094.0,0.1,0.0008369223098904369,155.00342339211352,881.9229065513687,120.4833836539756
2718,Kepler-1519,82.73998,12.03282,1441.63,G,15.124,3.711248733339414e-06,89.6,5644.0,342.0,0.531,1.3482064604451214e-05,178.1794695195556,1398.6512026718096,300.5394263760262
2719,Kepler-152,72.79154,15.00096,441.09,G,14.379,6.011689652959991e-07,88.77,5088.0,551.0,0.281,0.0001375365052361306,126.04896679481587,406.9856770940979,114.16963129579611
2720,Kepler-152,72.79154,15.00096,441.09,G,14.379,1.7259367068175458e-06,89.37,5088.0,326.0,0.807,1.685318506140565e-05,126.04896679481587,406.9856770940979,114.16963129579611
2721,Kepler-1520,83.01587,16.18623,607.917,G,16.002,6.254096493805153e-08,50.98,4677.0,1437.0,0.0212,0.008911639153382946,70.98920549188863,579.4875830739785,169.4631306677333
2722,Kepler-1521,70.90519,9.18851,206.983,G,13.049,1.1233133004764758e-06,89.58,5042.0,391.0,1.12,3.616559913652314e-05,66.84198072069454,193.0846865018669,33.05171312973138
2723,Kepler-1522,83.27634,17.04643,814.125,G,14.357,1.396263403268127e-07,89.73,5706.0,1374.0,0.0354,0.0033621714933743264,91.1308724027169,773.0052181759054,238.65794014224775
2724,Kepler-1523,79.26918,10.68975,865.596,G,14.993,8.969053111270954e-08,89.86,5708.0,1676.0,0.0214,0.007432932679773901,158.37283286546167,835.7002630494927,160.56011760451997
2725,Kepler-1524,72.85526,9.14077,381.773,G,12.802,1.6444880082935719e-06,89.54,6179.0,438.0,0.888,2.5247806968736364e-05,111.11239220916896,360.1755052026111,60.64870384929665
2726,Kepler-1525,81.41906,15.79943,382.989,G,12.797,1.7453292540851588e-07,89.79,5748.0,1343.0,0.094,0.002980142375172108,54.98554004396891,364.3947583312156,104.27667336373969
2727,Kepler-1526,69.27852,14.99911,555.574,G,15.935,2.0265211894655454e-07,89.63,4601.0,787.0,0.0752,0.0008560319934868241,189.8788728091058,501.93068795228737,143.7847962355091
2728,Kepler-1527,79.93767,9.97076,1842.13,G,15.161,3.0426906662884604e-06,89.24,6224.0,450.0,0.341,2.7325726623115023e-05,316.9946364833373,1786.3997281882955,318.95665609856934
2729,Kepler-1528,77.33801,16.42143,817.534,G,14.576,1.435048497803353e-07,89.76,5857.0,1549.0,0.0362,0.004892206439249182,171.8926456241214,765.114150749182,231.1170609446611
2730,Kepler-1529,72.85057,12.55983,661.014,G,15.297,2.54527182887419e-07,89.96,5048.0,817.0,0.0794,0.0006861370029356182,190.24546151883249,616.5095295427099,143.74342611233726
2731,Kepler-153,77.76651,20.14233,459.368,G,14.388,6.254096493805152e-07,89.98,5404.0,621.0,0.281,0.0001743833591802384,91.38507505079531,421.47983858782925,158.18493337210685
2732,Kepler-153,77.76651,20.14233,459.368,G,14.388,1.1490084256060628e-06,89.49,5404.0,458.0,0.516,5.159416053208331e-05,91.38507505079531,421.47983858782925,158.18493337210685
2733,Kepler-1530,79.07662,16.55153,489.876,G,14.15,1.7986587590710942e-07,83.9,5477.0,1484.0,0.0757,0.005389700592930281,88.98310738519122,461.0694016682867,139.554680399203
2734,Kepler-1530,79.07662,16.55153,489.876,G,14.15,2.9088820901419314e-07,85.11,5477.0,1167.0,0.122,0.0020611635820539315,88.98310738519122,461.0694016682867,139.554680399203
2735,Kepler-1530,79.07662,16.55153,489.876,G,14.15,4.193638346621284e-07,85.3,5678.0,972.0,0.177,0.0008587831347675744,88.98310738519122,461.0694016682867,139.554680399203
2736,Kepler-1531,69.76804,15.17632,666.334,G,13.202,1.066590099718708e-07,81.07,6260.0,2537.0,0.033,0.026976433755534365,222.39632563987496,603.41663302042,174.4397915963626
2737,Kepler-1532,75.45686,7.92312,798.246,G,15.293,9.987161842820631e-08,88.29,5559.0,1681.0,0.0258,0.00836149929733035,198.53318356060652,765.2933150646335,110.03360149824327
2738,Kepler-1533,78.24464,10.21207,966.801,G,13.289,4.6663316862693485e-06,89.99,6431.0,330.0,0.996,6.93332760104819e-06,193.84925951504775,931.5291569842173,171.40614888253393
2739,Kepler-1534,76.28547,12.10534,1107.0,G,16.429,2.904033953325028e-07,88.04,5442.0,955.0,0.0541,0.0009483733392604431,256.616588361414,1051.5245791855093,232.1486289997985
2740,Kepler-1535,69.77936,13.94175,897.733,G,14.385,2.5835721097277255e-06,89.89,6021.0,384.0,0.594,1.6544375886123486e-05,301.14832131249926,817.5881899861499,216.29558353058212
2741,Kepler-1536,77.73591,13.42439,387.248,G,15.464,4.124309990139569e-06,89.59,4434.0,166.0,2.2,1.96448898050024e-06,80.01090326565792,368.0713144262153,89.90426218579233
2742,Kepler-1537,76.90536,10.80439,517.292,G,14.827,1.1877935201412887e-07,89.18,5079.0,1800.0,0.0474,0.015775283367085956,115.1201967382954,494.9092986296634,96.96978754659018
2743,Kepler-1538,74.99672,18.58164,1125.3,G,15.551,2.9549393899025123e-06,89.97,5837.0,346.0,0.542,1.2346550068632533e-05,276.12540378782177,1030.278112079566,358.58313283362554
2744,Kepler-1539,74.23506,17.64757,748.326,G,15.487,2.3101371932543837e-06,89.97,5176.0,301.0,0.637,1.143638880518431e-05,193.74565297431667,686.2852369304962,226.86339017304746
2745,Kepler-154,81.16841,16.24171,915.212,G,14.646,9.599310897468373e-07,89.65,5690.0,561.0,0.216,9.44935966204377e-05,134.90528191228555,868.2683864149783,255.975739101378
2746,Kepler-154,81.16841,16.24171,915.212,G,14.646,1.4689854555216752e-06,89.13,5690.0,454.0,0.331,4.052978928539966e-05,134.90528191228555,868.2683864149783,255.975739101378
2747,Kepler-154,81.16841,16.24171,915.212,G,14.646,6.860113595918054e-07,88.38,5769.0,657.0,0.155,0.00016821290939734207,134.90528191228555,868.2683864149783,255.975739101378
2748,Kepler-154,81.16841,16.24171,915.212,G,14.646,2.2786243039445128e-07,87.81,5769.0,1140.0,0.0514,0.00152481532979253,134.90528191228555,868.2683864149783,255.975739101378
2749,Kepler-154,81.16841,16.24171,915.212,G,14.646,4.2227271675227033e-07,89.47,5769.0,838.0,0.0952,0.0004452192345975185,134.90528191228555,868.2683864149783,255.975739101378
2750,Kepler-1540,70.99508,17.13914,244.96,G,14.429,2.1457853551613646e-06,89.82,4540.0,266.0,1.81,1.1784282227695173e-05,76.22858432110894,221.3221435516838,72.18804129554593
2751,Kepler-1541,77.84505,19.2314,416.692,G,13.944,3.7863948540014143e-07,89.97,5282.0,1048.0,0.187,0.0015497139524250968,82.84101064801082,384.61870723252616,137.2517390257644
2752,Kepler-1542,73.09059,16.03365,399.114,G,12.734,2.3222575352966416e-07,88.05,5564.0,1160.0,0.12,0.0018892240764405506,111.57024404198042,367.0042009042621,110.23602931454344
2753,Kepler-1542,73.09059,16.03365,399.114,G,12.734,1.885925221775352e-07,89.89,5564.0,1287.0,0.0975,0.002862633190394362,111.57024404198042,367.0042009042621,110.23602931454344
2754,Kepler-1542,73.09059,16.03365,399.114,G,12.734,3.0640224682828343e-07,88.08,5564.0,1010.0,0.158,0.001085767929916526,111.57024404198042,367.0042009042621,110.23602931454344
2755,Kepler-1542,73.09059,16.03365,399.114,G,12.734,2.7488935751841253e-07,89.68,5564.0,1065.0,0.142,0.0013423010991715995,111.57024404198042,367.0042009042621,110.23602931454344
2756,Kepler-1543,80.70911,10.61623,921.784,G,13.495,4.2033346202550905e-07,82.12,6561.0,1774.0,0.0941,0.005344835101830553,146.2718702749465,894.1204783469835,169.82006013080587
2757,Kepler-1544,82.70924,11.56055,335.09,G,14.287,2.628174968443235e-06,89.797,4886.0,269.0,1.62,9.187455942018392e-06,41.66180346572986,325.6379171520238,67.1531767295827
2758,Kepler-1545,81.68426,9.77284,729.964,G,15.256,2.638356055758732e-06,89.99,5201.0,274.0,0.746,7.702910222469798e-06,104.04122820966167,711.8077077571885,123.90581627220769
2759,Kepler-1546,76.01241,7.64744,931.956,G,15.596,6.622554891889797e-07,87.32,5623.0,671.0,0.147,0.0002027765578707056,223.26112246226015,896.278422398373,124.02196045852291
2760,Kepler-1547,72.10913,17.21866,674.695,G,13.464,7.999425747890311e-08,61.66,6078.0,3186.0,0.0245,0.07549884415671118,197.98025252970473,613.29277682149,199.7226390068497
2761,Kepler-1548,76.88152,16.18961,872.279,G,15.324,2.268443216629016e-06,89.96,5706.0,350.0,0.536,1.4156148445140001e-05,190.1262545659591,815.8268289019661,243.20618086200483
2762,Kepler-1549,69.79203,14.42317,803.052,G,15.353,3.241949089463182e-06,89.99,5324.0,286.0,0.833,8.327448303856372e-06,268.65437877125856,729.8679075730468,200.02544079684392
2763,Kepler-155,81.98736,17.44949,293.499,M,14.654,2.7149566174658024e-07,89.88,4508.0,614.0,0.191,0.00034414214007192923,39.02861467453832,277.25919404412423,88.01005371881728
2764,Kepler-155,81.98736,17.44949,293.499,M,14.654,1.173249109690579e-06,89.495,4508.0,286.0,0.825,1.620050315335371e-05,39.02861467453832,277.25919404412423,88.01005371881728
2765,Kepler-1550,69.59786,12.87652,1179.01,G,15.107,3.7238538890633623e-06,89.98,5991.0,348.0,0.651,1.1384650363033445e-05,400.6753407117757,1077.2603674989978,262.7431294276344
2766,Kepler-1551,73.90163,8.03777,1463.72,G,15.371,8.590898439552504e-07,87.79,6136.0,722.0,0.121,0.00019169349981157588,401.88376383415823,1392.5076449607827,204.66591678211825
2767,Kepler-1552,71.47973,10.36849,769.096,G,15.203,2.930698705817996e-06,89.98,5202.0,268.0,0.786,7.0446234591997345e-06,240.3065522702117,717.3570795709599,138.4205134415692
2768,Kepler-1553,71.69945,10.26621,692.594,G,15.251,2.331953808930448e-07,89.08,5288.0,926.0,0.0694,0.0009403253857532911,213.9938872882086,647.0369042440138,123.435447038541
2769,Kepler-1554,72.46828,15.10187,946.847,G,15.93,3.061113586192692e-06,89.77,5297.0,288.0,0.667,8.738764973737678e-06,275.37187142032803,871.6849939683316,246.6877482362999
2770,Kepler-1555,76.57712,15.94386,2013.27,G,15.425,3.902750137607091e-07,88.47,5866.0,959.0,0.04,0.0007143420143526127,449.3746768114361,1882.941786677369,553.0359126899937
2771,Kepler-1556,71.59819,13.22734,944.54,G,15.651,4.0191054212127684e-07,89.57,5608.0,797.0,0.0878,0.0004079446723679582,290.26091458288994,872.4644776233471,216.12530705802175
2772,Kepler-1557,79.48341,12.48692,1380.16,G,15.383,2.3755870402825774e-07,88.63,6099.0,1287.0,0.0355,0.001982803396572098,245.9483423202194,1324.877470699882,298.4136828997955
2773,Kepler-1558,77.50759,16.91904,325.737,G,13.809,2.0313693262824486e-07,88.66,5101.0,1019.0,0.129,0.001592485335877075,67.41052558931787,304.2599671313023,94.79602634093253
2774,Kepler-1559,74.60426,11.38109,614.827,G,14.549,8.726646270425794e-08,81.16,5316.0,1609.0,0.0293,0.00839236352015205,160.01736135328036,581.1081223532195,121.32614775739532
2775,Kepler-156,69.96483,10.84034,443.483,G,14.339,2.617993881127738e-07,86.75,5094.0,867.0,0.122,0.0008391519872561056,149.22461352435255,409.2095291659155,83.4071174859639
2776,Kepler-156,69.96483,10.84034,443.483,G,14.339,5.672320075776766e-07,89.97,5094.0,588.0,0.264,0.000177530731191204,149.22461352435255,409.2095291659155,83.4071174859639
2777,Kepler-1560,75.81527,11.56277,502.497,G,13.505,1.924710316310578e-07,88.74,5815.0,1269.0,0.079,0.0022680238235670857,120.63742483717016,477.28931454163677,100.72118427635071
2778,Kepler-1561,77.55482,9.06503,839.076,G,14.734,9.405385424792244e-08,88.34,5957.0,1682.0,0.0231,0.006356141625489905,178.56693171702906,809.1262553428719,132.2009364111606
2779,Kepler-1562,79.57728,12.09288,2060.72,G,15.303,1.6037636590315848e-06,87.44,5760.0,554.0,0.161,8.557543692801751e-05,364.53034423319787,1981.7434000086298,431.71477048563185
2780,Kepler-1563,82.38685,17.54933,616.697,G,13.696,2.142876473071223e-07,81.58,5765.0,1134.0,0.0717,0.0014971143450513234,77.8997939168091,582.8114246687549,185.95067946177303
2781,Kepler-1564,78.30327,14.44144,908.805,G,15.124,6.433477556030572e-07,89.67,5528.0,635.0,0.146,0.00017410961841511126,178.42178887830025,861.8139217163268,226.64720958880545
2782,Kepler-1565,75.5098,7.04077,629.93,G,15.381,1.1684009728736757e-07,82.28,4940.0,1234.0,0.0383,0.003893613536429536,156.42899552782404,605.2931249481886,77.21403466088553
2783,Kepler-1566,70.4559,16.73832,466.586,G,14.564,5.866245548452895e-08,85.27,5254.0,1871.0,0.0259,0.016081808126329776,149.47465063917102,421.07312416607573,134.37726116169483
2784,Kepler-1567,71.12808,14.44585,1206.11,G,15.92,2.676171522930577e-06,89.98,5655.0,330.0,0.458,1.1596457013697928e-05,377.78663884059665,1105.1916318405597,300.88211067314217
