sy_dist,st_spectype,sy_vmag,st_teff
835.86,K,14.952,5806.0
1194.15,G,15.283,5918.0
1194.15,G,15.283,5918.0
1194.15,G,15.283,5918.0
704.438,G,14.142,5990.0
704.438,G,14.142,5990.0
704.438,G,14.142,5990.0
832.532,G,15.547,5378.0
832.532,G,15.547,5378.0
694.627,G,15.775,5147.0
694.627,G,15.775,5147.0
694.627,G,15.775,5142.0
1786.48,G,16.218,6002.0
1786.48,G,16.218,6002.0
1056.48,G,16.303,5299.0
1056.48,G,16.303,5299.0
1056.48,G,16.303,5299.0
1056.48,G,16.303,5299.0
1056.48,G,16.303,5299.0
974.633,G,15.452,5804.0
974.633,G,15.452,5804.0
1357.01,G,15.948,5913.0
1357.01,G,15.948,5913.0
1699.19,G,14.631,5603.0
1699.19,G,14.631,5603.0
1699.19,G,14.631,5603.0
167.0,M,16.363,3740.0
167.0,M,16.363,3740.0
167.0,M,16.363,3740.0
167.0,M,16.363,3740.0
167.0,M,16.363,3740.0
692.14,G,14.326,5619.0
692.14,G,14.326,5619.0
692.14,G,14.326,5618.0
518.204,G,15.617,4465.0
518.204,G,15.617,4465.0
518.204,G,15.617,4465.0
1052.24,G,15.232,5617.0
1052.24,G,15.232,5617.0
1052.24,G,15.232,5617.0
1052.24,G,15.232,5617.0
914.221,G,15.726,5498.0
914.221,G,15.726,5498.0
914.221,G,15.726,5498.0
1098.45,G,14.25,5986.0
1098.45,G,14.25,5986.0
719.166,G,14.458,5815.0
719.166,G,14.458,5815.0
719.166,G,14.458,5815.0
1402.58,G,15.694,5740.0
1402.58,G,15.694,5740.0
209.738,M,14.917,3944.0
209.738,M,14.917,3944.0
434.684,G,15.065,4731.0
434.684,G,15.065,4731.0
434.684,G,15.065,4731.0
434.684,G,15.065,4817.0
868.477,G,15.851,5117.0
868.477,G,15.851,5117.0
868.477,G,15.851,5090.0
868.477,G,15.851,4974.0
775.679,G,15.575,4954.0
775.679,G,15.575,4954.0
775.679,G,15.575,4954.0
775.679,G,15.575,4954.0
575.581,G,14.149,5367.0
575.581,G,14.149,5367.0
1335.92,G,16.019,5895.0
1335.92,G,16.019,5895.0
544.568,M,15.418,4713.0
544.568,M,15.418,4713.0
1664.64,G,15.496,6340.0
1664.64,G,15.496,6340.0
1664.64,G,15.496,6340.0
602.268,G,14.376,5797.0
602.268,G,14.376,5797.0
602.268,G,14.376,5797.0
778.654,G,13.902,5905.0
778.654,G,13.902,5905.0
778.654,G,13.902,5903.0
797.72,G,13.01,6115.0
797.72,G,13.01,6115.0
1079.3952487,G,14.304,5727.0
1079.3952487,G,14.304,5727.0
268.881,G,12.64,5378.0
268.881,G,12.64,5378.0
1160.63,G,15.546,5796.0
1160.63,G,15.546,5796.0
384.938,G,15.81,4204.0
384.938,G,15.81,4204.0
940.584,G,15.665,5497.0
940.584,G,15.665,5497.0
489.141,G,13.442,5746.0
489.141,G,13.442,5746.0
503.436,G,13.926,5526.0
503.436,G,13.926,5526.0
503.436,G,13.926,5526.0
323.847,M,16.36,3900.0
323.847,M,16.36,3900.0
323.847,M,16.36,3900.0
323.847,M,16.36,3900.0
323.847,M,16.36,3900.0
826.613,G,13.494,6435.0
826.613,G,13.494,6435.0
384.542,G,12.918,5740.0
384.542,G,12.918,5740.0
400.48,G,13.687,5388.0
400.48,G,13.687,5388.0
454.883,G,12.78,6004.0
454.883,G,12.78,6004.0
501.574,G,14.222,5194.0
501.574,G,14.222,5194.0
501.574,G,14.222,5191.0
823.242,G,15.175,5752.0
823.242,G,15.175,5752.0
823.242,G,15.175,5752.0
487.675,G,13.734,5105.0
487.675,G,13.734,5105.0
487.675,G,13.734,5105.0
241.987,G,15.611,3799.0
241.987,G,15.611,3799.0
241.987,G,15.611,3799.0
2213.19,G,15.794,6064.0
2213.19,G,15.794,6064.0
439.719,G,15.886,4257.0
439.719,G,15.886,4257.0
1209.16,G,14.099,5904.0
1209.16,G,14.099,5904.0
1209.16,G,14.099,5904.0
1209.16,G,14.099,5904.0
1209.16,G,14.099,5904.0
717.527,G,15.569,5117.0
717.527,G,15.569,5117.0
580.119,G,16.199,4347.0
580.119,G,16.199,4347.0
580.119,G,16.199,4347.0
344.19,G,14.243,4955.0
344.19,G,14.243,4955.0
344.19,G,14.243,4955.0
324.413,G,15.052,4259.0
324.413,G,15.052,4259.0
426.59,G,12.834,5828.0
426.59,G,12.834,5828.0
426.59,G,12.834,5828.0
1278.97,G,14.111,5877.0
1278.97,G,14.111,5877.0
768.86,G,13.677,5867.0
768.86,G,13.677,5867.0
768.86,G,13.677,5867.0
677.975,G,12.799,5684.0
677.975,G,12.799,5684.0
552.798,G,12.19,5923.0
552.798,G,12.19,5923.0
552.798,G,12.19,5923.0
552.798,G,12.19,5999.0
616.637,G,14.706,5631.0
616.637,G,14.706,5631.0
616.637,G,14.706,5631.0
1800.82,G,15.087,5913.0
808.762,G,12.329,6620.0
808.762,G,12.329,6620.0
1047.03,G,14.739,6012.0
1047.03,G,14.739,6012.0
1047.03,G,14.739,6012.0
1047.03,G,14.739,6012.0
781.611,G,13.2,6175.0
781.611,G,13.2,6175.0
781.611,G,13.2,6175.0
781.611,G,13.2,6366.0
927.193,G,14.063,5807.0
927.193,G,14.063,5807.0
1002.94,G,15.539,5774.0
1002.94,G,15.539,5774.0
260.0,G,14.344,4504.0
260.0,G,14.344,4504.0
984.105,G,15.261,6033.0
984.105,G,15.261,6033.0
1298.88,G,14.567,6088.0
1298.88,G,14.567,6088.0
1298.88,G,14.567,5592.0
570.783,G,12.676,6177.0
570.783,G,12.676,6177.0
940.724,G,14.915,5956.0
940.724,G,14.915,5956.0
1819.17,G,15.863,5606.0
956.859,G,13.965,6186.0
956.859,G,13.965,6492.3
956.859,G,13.965,6492.3
1083.91,G,16.229,5643.0
1083.91,G,16.229,5643.0
1083.91,G,16.229,5225.0
252.733,G,13.142,5212.0
252.733,G,13.142,5212.0
252.733,G,13.142,5208.0
384.694,G,16.126,3903.0
384.694,G,16.126,3903.0
554.064,G,15.771,4648.0
554.064,G,15.771,4648.0
554.064,G,15.771,4648.0
1432.17,G,15.242,6184.0
1432.17,G,15.242,6184.0
707.559,G,13.058,6133.0
707.559,G,13.058,6133.0
688.573,G,15.735,5036.0
688.573,G,15.735,5036.0
688.573,G,15.735,5036.0
1101.1,G,15.516,5908.0
1101.1,G,15.516,5908.0
1443.21,G,15.805,6248.0
1443.21,G,15.805,6248.0
1443.21,G,15.805,6248.0
527.956,G,11.941,5979.0
527.956,G,11.941,5979.0
876.044,G,15.011,6053.0
876.044,G,15.011,6053.0
930.32,G,13.635,6169.0
930.32,G,13.635,6169.0
1090.51,G,14.608,5788.0
1090.51,G,14.608,5788.0
762.596,G,13.472,5593.0
762.596,G,13.472,5593.0
762.596,G,13.472,5593.0
891.462,G,13.754,6108.0
891.462,G,13.754,6108.0
1038.99,G,14.771,6012.0
1038.99,G,14.771,6012.0
1856.28,G,14.952,6209.0
1856.28,G,14.952,6209.0
188.027,G,13.193,4710.0
188.027,G,13.193,4710.0
770.978,G,12.946,5502.0
770.978,G,12.946,5502.0
214.0,G,16.429,3591.0
214.0,G,16.429,3591.0
63.9207,G,9.770001,5357.0
63.9207,G,9.770001,5357.0
63.9207,G,9.770001,5357.0
63.9207,G,9.770001,5288.0
1167.94,G,15.467,5852.0
1167.94,G,15.467,5852.0
813.192,G,13.997,5666.0
813.192,G,13.997,5666.0
1493.95,G,14.928,6509.0
1493.95,G,14.928,6509.0
1493.95,G,14.928,6509.0
1090.45,G,14.596,5787.0
1090.45,G,14.596,5787.0
1265.61,G,14.701,5977.0
1265.61,G,14.701,5977.0
1265.61,G,14.701,5977.0
1238.81,G,15.643,5826.0
1238.81,G,15.643,5826.0
923.067,G,13.86,5900.0
923.067,G,13.86,5900.0
823.804,G,14.081,5949.0
823.804,G,14.081,5949.0
152.094,G,12.619,4661.0
152.094,G,12.619,4661.0
731.274,G,13.475,6054.0
731.274,G,13.475,6054.0
1174.59,G,14.015,5623.0
813.713,G,13.74,6045.0
813.713,G,13.74,6045.0
267.323,G,10.47,6152.0
267.323,G,10.47,6152.0
267.323,G,10.47,6197.0
935.446,G,14.907,5600.0
935.446,G,14.907,5600.0
470.0,G,15.473,4710.0
470.0,G,15.473,4710.0
895.678,G,13.734,5577.0
895.678,G,13.734,5577.0
1432.61,G,15.76,6326.0
1432.61,G,15.76,6326.0
1432.61,G,15.76,5829.0
882.462,G,15.949,5178.0
882.462,G,15.949,5178.0
801.052,G,14.129,5774.0
801.052,G,14.129,5774.0
425.0,G,15.218,4498.0
425.0,G,15.218,4498.0
816.559,G,15.769,5376.0
816.559,G,15.769,5376.0
1057.41,F,14.355,6350.0
435.277,G,14.231,5166.0
435.277,G,14.231,5166.0
869.236,G,13.177,4940.0
869.236,G,13.177,4940.0
681.428,G,13.528,5938.0
681.428,G,13.528,5938.0
881.404,G,13.258,6189.0
881.404,G,13.258,6189.0
1058.72,G,14.948,6402.0
1058.72,G,14.948,6402.0
1058.72,G,14.948,6398.0
421.382,G,16.5919,4262.0
421.382,G,16.5919,4262.0
223.757,G,12.259,5565.0
223.757,G,12.259,5565.0
969.0,G,16.357,5307.0
969.0,G,16.357,5307.0
177.355,G,13.499,4493.0
177.355,G,13.499,4493.0
177.355,G,13.499,4557.0
740.537,G,14.686,5502.0
740.537,G,14.686,5502.0
740.537,G,14.686,5502.0
487.916,G,12.285,5857.0
2305.01,F,14.657,6510.0
845.97,G,13.762,5886.0
845.97,G,13.762,5886.0
965.56,G,13.366,6117.0
965.56,G,13.366,6117.0
965.56,G,13.366,6184.0
625.339,G,13.27,6090.0
625.339,G,13.27,6090.0
625.339,G,13.27,6090.0
625.339,G,13.27,6090.0
840.269,G,12.818,6090.0
840.269,G,12.818,6090.0
840.269,G,12.818,6209.0
812.524,G,15.479,5654.0
812.524,G,15.479,5654.0
1065.08,G,16.181,5818.0
1065.08,G,16.181,5818.0
364.03,G,12.603,5538.0
364.03,G,12.603,5538.0
338.368,G,12.603,5476.0
338.368,G,12.603,5476.0
88.7832,G,8.834,6104.0
68.173,G,9.636,5421.0
1093.08,G,14.509,5750.0
147.527,G,9.495,6273.0
153.676,K,12.448,4974.0
153.676,K,12.448,4906.0
153.676,K,12.448,4987.0
153.676,K,12.448,4832.69
1086.24,G,14.399,5750.0
847.536,G,15.885,4700.0
413.46,G,13.378,5536.0
413.46,G,13.378,5536.0
530.487,G,16.142,4362.0
530.487,G,16.142,4362.0
690.819,G,14.166,5758.0
690.819,G,14.166,5758.0
690.819,G,14.166,5670.0
973.989,G,15.864,5177.0
973.989,G,15.864,5177.0
1002.53,G,14.824,5820.0
1002.53,G,14.824,5822.0
1011.36,G,13.089,6430.0
1011.36,G,13.089,6430.0
40.0595,M,16.7,3068.0
40.0595,M,16.7,3068.0
40.0595,M,16.7,3068.0
348.558,G,13.611,5308.0
722.795,G,13.524,5972.0
758.753,G,14.462,5560.0
698.646,G,14.429,5460.0
698.646,G,14.429,5460.0
646.647,K,14.845,5170.0
843.695,G,15.032,5725.0
1017.8,G,14.301,5800.0
686.284,K,15.362,5150.0
1005.84,F,13.986,6041.0
917.477,G,13.908,5884.0
917.477,G,13.908,5884.0
486.546,G,12.139,6004.0
486.546,G,12.139,6004.0
486.546,G,12.139,6004.0
848.023,G,12.398,4995.0
848.023,G,12.398,4995.0
1878.31,G,14.717,6360.0
1222.54,G,14.49,5977.0
1418.77,G,13.704,6161.0
588.867,G,15.971,4651.0
588.867,G,15.971,4685.0
304.0,G,14.628,4551.0
195.9428717,G,15.104,3748.0
757.048,G,14.654,5431.0
1188.0,G,14.803,5800.0
301.03,G,15.637,4134.0
268.003,G,15.567,4340.0
365.965,G,15.322,4402.0
802.271,G,16.207,4723.0
36.4396,K,8.87,5046.0
36.4396,K,8.87,5046.0
36.4396,K,8.87,5046.0
36.4396,K,8.87,5046.0
36.4396,K,8.87,5046.0
127.201,M,18.19,3157.0
127.201,M,18.19,3157.0
127.201,M,18.19,3157.0
96.339,M,17.5041,3359.0
96.339,M,17.5041,3359.0
96.339,M,17.5041,3359.0
268.041,G,12.52,5493.0
399.398,G,11.51,6466.33
241.949,G,11.448,5649.18
241.949,G,11.448,5649.18
381.949,M,16.744,3820.0
455.982,G,11.991,6197.21
455.982,G,11.991,6197.21
455.982,G,11.991,6197.21
396.332,G,12.651,29564.0
396.332,G,12.651,29564.0
551.727,G,13.54,5757.0
442.846,G,13.672,5527.0
230.869,G,11.567,5687.0
230.869,G,11.567,5687.0
230.869,G,11.567,5687.0
1072.3,G,14.411,6474.0
1594.74,G,14.027,6117.21
777.06,G,15.312,5155.0
777.06,G,15.312,5155.0
777.06,G,15.312,5309.0
1274.01,G,13.834,6146.0
692.158,G,13.457,5634.0
596.625,G,11.632,7500.0
596.625,G,11.632,7500.0
394.804,G,12.999,5661.0
667.604,G,12.75,5933.0
553.077,G,12.651,6310.0
530.122,G,12.799,5927.0
530.122,G,12.799,5927.0
466.265,G,12.428,5809.0
442.871,G,13.852,5498.0
1025.02,G,15.31,5636.0
1025.02,G,15.31,5636.0
1025.02,G,15.31,5636.0
1249.41,G,13.767,6733.0
306.602,G,13.898,4996.0
905.937,G,13.548,5816.0
841.496,G,13.629,5785.0
280.069,G,13.512,5009.0
813.535,G,14.018,5837.0
367.0,G,13.835,5240.0
420.0,G,14.156,5210.0
344.901,G,13.724,5247.0
306.738,G,13.174,5194.0
306.738,G,13.174,5194.0
306.738,G,13.174,5194.0
306.738,G,13.174,5194.0
306.738,G,13.174,5190.0
847.508,G,13.23,6322.0
813.724,G,14.054,5802.0
313.068,G,14.049,4871.0
860.355,G,13.452,6346.0
382.136,G,13.077,5668.0
1140.95,G,15.069,5958.0
872.343,G,14.882,5444.0
872.343,G,14.882,5444.0
872.343,G,14.882,5422.0
369.645,G,14.221,5014.0
311.222,M,15.655,4095.6
311.222,M,15.655,4095.6
311.222,M,15.655,4252.0
311.222,M,15.655,4252.0
1523.0,G,14.843,6045.0
630.785,G,14.178,5582.0
1745.77,G,15.268,6457.0
658.924,G,14.942,5346.0
658.924,G,14.942,5392.0
605.274,G,15.106,5293.0
1291.98,G,14.95,5834.0
938.844,G,14.349,5744.0
556.726,G,14.63,5312.0
899.777,G,13.325,6297.0
250.11,G,10.544,6225.0
250.11,G,10.544,6225.0
807.48,G,14.324,5813.0
1125.24,G,14.886,5904.0
1125.24,G,14.886,5794.0
1591.04,G,15.136,6125.0
99.0688,G,15.143,3519.0
283.41,G,15.607,3931.0
228.439,G,11.094,6236.0
391.644,G,12.197,6113.0
324.618,G,11.592,6025.0
332.443,G,11.848,6060.0
783.831,G,14.885,6018.0
783.831,G,14.885,6018.0
783.831,G,14.885,6018.0
386.177,G,12.067,5746.0
651.999,G,12.711,5770.0
651.999,G,12.711,5866.0
467.375,G,12.728,5997.0
468.258,G,13.019,5849.0
455.336,G,12.273,6106.0
255.0,G,12.913,5293.0
687.094,G,12.121,7099.0
289.907,G,12.372,5690.0
337.901,G,12.573,5842.0
246.61,G,12.77,5260.0
321.542,M,15.513,4075.0
321.542,M,15.513,4075.0
321.542,M,15.513,4263.0
623.901,G,12.798,6112.0
623.901,G,12.798,6112.0
830.638,G,12.94,6406.0
639.239,G,12.22,6392.0
253.295,G,12.588,5515.0
1058.24,G,14.082,6014.0
1058.24,G,14.082,6014.0
992.852,G,13.613,5573.0
666.146,G,13.194,5894.0
750.04,G,13.471,6388.0
784.23,G,14.064,5807.0
799.008,G,13.779,6087.0
799.008,G,13.779,6087.0
799.008,G,13.779,6078.0
1366.07,G,15.367,5858.0
1366.07,G,15.367,5858.0
1366.07,G,15.367,6085.0
457.709,G,13.502,5697.0
252.762,G,13.566,4893.0
312.798,G,13.74,5192.0
302.955,G,14.128,4758.0
570.659,G,13.387,5884.0
570.659,G,13.387,5936.0
685.599,G,13.209,6123.0
462.322,G,14.032,5524.0
439.4,G,13.173,5763.0
155.956,G,11.27,5534.0
307.318,G,12.444,5820.0
307.318,G,12.444,5820.0
271.701,M,16.282,3705.0
271.701,M,16.282,3705.0
271.701,M,16.282,4252.0
390.374,G,12.293,5946.0
1060.68,G,13.383,6166.0
436.016,G,13.606,5526.0
221.802,G,13.598,4671.0
963.18,G,13.667,6206.0
818.001,G,14.205,5882.0
1019.65,G,14.325,5967.0
378.972,G,14.48,4828.0
751.776,G,15.266,5535.0
635.145,G,14.805,5360.0
635.145,G,14.805,5360.0
635.145,G,14.805,5312.0
578.796,G,15.746,4362.0
578.796,G,15.746,4362.0
578.796,G,15.746,4503.0
578.796,G,15.746,4503.0
578.796,G,15.746,4503.0
531.944,G,14.626,5322.0
311.175,G,15.278,4286.0
843.689,G,14.476,5863.0
728.525,G,15.034,5191.0
728.525,G,15.034,5191.0
690.525,G,14.49,5447.0
973.121,G,14.448,5894.0
674.598,G,14.316,5740.0
2097.12,G,14.723,6068.0
661.876,G,14.899,5242.0
776.708,G,14.863,5630.0
912.994,G,12.598,4840.0
912.994,G,12.598,4840.0
912.994,G,12.598,4819.44
109.308,G,15.66,3556.0
621.378,G,14.427,5646.0
621.378,G,14.427,5646.0
992.769,G,14.908,5575.0
565.207,G,14.901,5066.0
863.037,G,14.883,5626.0
1041.0,G,15.231,5735.0
564.277,G,15.217,5132.0
558.81,G,14.827,5148.0
130.645,G,15.216,3768.0
638.301,G,14.244,5616.0
644.14,G,15.017,5187.9
644.14,G,15.017,5187.9
568.148,G,14.451,5496.0
723.875,G,14.951,5527.0
504.667,G,14.679,5212.0
771.471,G,14.292,5746.0
682.896,G,14.671,5612.0
853.977,G,14.864,5710.0
617.55,G,14.627,5672.0
524.247,G,15.155,4984.0
541.432,G,14.578,5334.0
530.765,G,14.552,5636.0
969.252,G,15.086,5843.0
969.252,G,15.086,5843.0
969.252,G,15.086,6099.0
969.252,G,15.086,6100.0
323.899,G,15.308,4298.0
703.758,G,14.701,5772.0
613.179,G,15.097,5564.0
867.271,G,14.883,5523.0
1848.84,G,14.973,6195.0
585.187,G,14.188,5593.0
693.766,G,14.435,5575.0
787.894,G,15.011,5549.0
1209.4,G,14.8,5835.0
612.803,G,14.775,5296.0
612.803,G,14.775,5372.0
1163.22,G,14.467,6074.0
1163.22,G,14.467,6074.0
1421.81,G,14.554,6000.0
785.137,G,14.628,5677.0
1153.13,G,14.846,5913.0
973.76,G,14.622,5967.0
769.2,G,14.906,5485.0
643.009,G,15.067,5138.5
643.009,G,15.067,5138.5
1023.85,G,14.128,6267.0
663.418,G,14.12,5683.0
681.086,G,14.829,5307.0
681.086,G,14.829,5245.0
558.517,G,15.067,5127.0
587.039,G,13.286,5647.0
,G,0.0,0.0
,G,0.0,0.0
,G,0.0,0.0
619.723,G,14.846,5279.0
414.825,G,14.151,5160.0
1159.31,G,14.72,6062.0
1539.63,G,14.969,5808.0
1539.63,G,14.969,5808.0
1539.63,G,14.969,5808.0
1026.49,G,14.791,5890.0
556.58,G,14.376,5462.0
556.58,G,14.376,5462.0
1215.11,G,14.895,6161.0
519.122,G,14.672,5196.0
519.122,G,14.672,5244.0
946.683,G,14.84,5820.0
1065.82,G,14.96,5971.0
335.079,K,15.277,4017.0
845.824,G,14.816,5943.0
845.824,G,14.816,5943.0
1395.56,G,14.734,5761.0
1445.53,G,15.191,5693.0
861.494,G,14.795,5723.0
527.995,G,14.81,5268.0
330.0,G,14.623,4655.0
945.775,G,15.021,5753.0
945.775,G,15.021,5753.0
945.775,G,15.021,6004.0
173.354,M,15.549,3712.0
1221.96,G,15.087,5860.0
900.678,G,14.84,5980.0
900.678,G,14.84,5980.0
900.678,G,14.84,6122.0
300.874,K,13.965,4925.0
300.874,K,13.965,4925.0
300.874,K,13.965,4925.0
300.874,K,13.965,4925.0
300.874,K,13.965,4925.0
1355.28,G,14.844,6155.0
389.0,G,15.22,4521.0
284.761,G,15.052,4201.0
737.702,G,15.028,5443.0
748.188,G,13.637,6117.0
760.708,G,13.395,5789.0
760.708,G,13.395,5789.0
635.643,G,14.086,5813.0
984.307,G,14.181,6424.0
372.05,G,13.481,5444.0
194.033,G,12.02,5576.0
839.784,G,14.001,5829.0
761.966,G,13.563,6185.0
349.0,G,13.442,5322.0
680.54,G,13.812,5899.0
680.54,G,13.812,5877.0
888.027,G,13.626,6075.0
1141.08,G,13.36,6174.0
310.301,G,13.906,5203.0
786.091,G,13.5,6096.0
991.214,G,13.658,5382.0
850.242,G,13.358,5896.0
557.787,G,13.885,5653.0
969.918,G,13.807,5713.0
781.582,G,13.335,6570.0
1063.58,G,13.988,4908.0
1318.05,G,14.031,6747.0
1173.57,G,13.944,6170.0
451.794,G,14.026,5634.0
1087.87,G,14.067,6020.0
1087.87,G,14.067,5906.74
636.03,G,14.027,5741.0
513.748,G,13.556,5871.0
303.728,G,10.922,6211.0
303.728,G,10.922,6211.0
303.728,G,10.922,6211.0
303.728,G,10.922,6220.0
884.378,G,13.825,5849.0
509.408,G,14.233,5522.0
394.55,G,13.618,5490.0
595.634,G,13.498,5665.0
595.634,G,13.498,5665.0
974.124,G,13.762,5865.0
752.562,G,13.568,6170.0
890.352,G,15.549,5281.0
890.352,G,15.549,5550.0
1691.88,G,15.404,5808.0
388.384,G,16.44,4103.0
722.64,G,15.758,4870.0
1202.96,G,15.29,5962.0
568.431,G,15.559,4779.0
534.788,G,16.016,4483.0
815.637,G,15.598,4897.0
1063.09,G,15.881,5264.0
1210.12,G,15.663,5754.0
612.838,G,15.612,4913.0
1508.71,G,15.422,5887.0
2302.45,G,15.362,5327.0
784.618,G,15.365,5352.0
2063.41,G,15.742,6038.0
1131.19,G,16.172,5331.0
939.744,G,15.162,5709.0
1168.26,G,15.491,5624.0
1033.93,G,15.513,5627.0
918.21,G,15.592,5355.0
342.254,G,15.569,4192.0
665.68,G,15.605,4945.0
295.196,G,17.15,3701.0
1954.08,G,15.504,5723.0
1826.15,G,15.161,5520.0
922.244,G,15.771,5403.0
144.166,G,10.077,5847.0
144.166,G,10.077,5847.0
144.166,G,10.077,5847.0
144.166,G,10.077,5847.0
1492.48,G,15.321,5890.0
686.923,G,15.584,5021.0
1979.25,G,15.556,5559.0
1023.07,G,15.072,5703.0
1731.27,G,15.695,5493.0
938.715,G,15.186,5963.0
1490.94,G,16.02,5649.0
633.66,G,15.695,4841.0
1357.75,G,15.805,5715.0
1131.73,G,15.938,5518.0
730.625,G,13.866,5638.0
730.625,G,13.866,5638.0
1665.31,G,15.701,5913.0
279.115,G,16.6,3715.0
991.336,G,15.676,5440.0
1151.51,G,16.7286,4881.0
1023.06,G,15.284,5700.0
842.947,G,15.262,5181.0
1416.44,G,15.308,5903.0
1277.33,G,15.888,5513.0
1995.57,G,15.716,5612.0
922.562,G,13.008,5933.0
1491.76,G,15.202,5692.0
774.152,G,15.056,5343.0
992.071,G,15.437,5419.0
1156.83,G,15.599,6185.0
1228.83,G,15.454,5616.0
276.881,G,16.331,3722.0
591.776,G,15.022,5099.0
1394.22,G,15.61,5692.0
664.843,G,15.261,5071.0
1448.34,G,15.071,5611.0
624.575,G,15.635,5222.0
872.493,G,16.161,5148.0
872.493,G,16.161,5148.0
1089.87,G,15.171,5785.0
2083.37,G,15.43,5995.0
1327.44,G,15.204,5871.0
635.009,G,15.314,5099.0
635.009,G,15.314,5012.0
2805.48,G,15.756,5485.0
1302.33,G,15.399,6191.0
2497.51,G,16.128,5777.0
1065.37,G,15.462,5618.0
926.598,G,15.963,5075.0
1239.5,G,15.489,5863.0
1239.5,G,15.489,5863.0
1071.8,G,15.452,5539.0
853.119,G,15.284,5437.0
758.469,G,15.145,5363.0
762.081,G,15.362,5452.0
831.842,G,15.453,5441.0
1765.23,G,15.585,5660.0
1921.15,G,15.567,5633.0
1935.04,G,15.782,5620.0
1935.04,G,15.782,5620.0
1257.16,G,15.386,5849.0
174.826,G,16.53,3631.0
174.826,G,16.53,3631.0
916.706,G,15.561,5418.0
1157.21,G,14.469,5326.0
695.059,G,15.492,5107.0
1005.43,G,15.809,5217.0
205.118,G,15.971,3813.0
1113.65,G,15.793,5327.0
1370.65,G,15.711,5601.0
1177.55,F,14.487,6000.0
1442.02,G,16.022,5438.0
1661.87,G,15.186,6129.0
489.253,G,15.357,4642.0
278.987,G,12.66,5486.0
449.964,G,13.718,5594.0
1780.38,G,15.427,5849.0
450.0,G,13.785,5418.0
3347.16,G,15.595,5096.0
1705.99,G,15.37,5934.0
721.027,G,16.153,5009.0
835.356,K,15.414,5200.0
1296.02,G,14.634,6160.0
1296.02,G,14.634,6160.0
760.43,G,15.211,5387.0
1232.29,G,15.864,5373.0
274.767,G,14.891,4346.0
1770.27,G,15.352,5935.0
399.034,G,14.277,5043.0
399.034,G,14.277,5043.0
852.0,G,15.986,5282.0
1068.68,G,15.066,6014.0
1502.32,G,14.379,6228.0
1502.32,G,14.379,6228.0
1502.32,G,14.379,6228.0
1502.32,G,14.379,6228.0
1073.48,G,14.579,5860.0
822.96,F,13.474,6409.0
792.336,G,15.181,5322.0
792.336,G,15.181,5322.0
830.707,G,14.993,5706.0
1898.26,G,15.574,5944.0
962.459,G,15.965,5166.0
962.459,G,15.965,4999.0
962.459,G,15.965,4999.0
1047.84,G,15.555,5557.0
1076.28,G,14.709,5901.0
2297.62,G,15.825,5992.0
2251.03,G,15.678,5694.0
784.56,G,15.969,5108.0
1169.57,G,14.984,6186.0
1169.57,G,14.984,6186.0
639.411,G,14.152,5520.0
930.457,G,14.852,5598.0
930.457,G,14.852,5598.0
930.457,G,14.852,5598.0
1393.85,G,14.958,5906.0
1130.21,G,14.145,5714.0
547.026,G,13.387,5850.0
917.804,G,12.886,6403.0
398.676,G,13.564,5468.0
727.904,G,15.562,5071.0
443.106,G,16.131,4043.0
938.168,G,15.959,5102.0
283.155,G,16.303,3804.0
124.376,G,11.717,5058.0
557.652,G,13.464,5769.0
1064.47,G,16.207,5162.0
446.844,G,12.843,5867.0
516.09,G,14.153,5521.0
516.09,G,14.153,5411.49
1303.72,G,13.392,5674.0
1303.72,G,13.392,5676.0
642.051,G,16.315,4739.0
485.318,G,15.253,4838.0
503.568,G,16.696,4248.0
1775.8,G,15.45,6159.0
1480.16,G,14.723,5870.0
1020.72,G,14.036,6174.0
1020.72,G,14.036,6174.0
1020.72,G,14.036,6174.0
1020.72,G,14.036,6174.0
703.168,G,15.534,5208.0
1266.34,G,14.473,6383.0
1425.47,G,15.117,5971.0
985.699,G,14.742,5745.0
931.192,G,13.599,5839.0
492.122,G,13.423,5631.0
817.584,G,13.175,5475.0
1315.26,G,14.751,5680.0
972.274,G,14.221,6224.0
1509.084,G,15.166,5681.0
1509.084,G,15.166,5588.0
1021.87,G,13.598,6213.0
369.451,K,15.23,4540.0
369.451,K,15.23,4540.0
369.451,K,15.23,4540.0
369.451,K,15.23,4540.0
369.451,K,15.23,4540.0
369.451,K,15.23,4540.0
1019.26,G,15.92,5315.0
440.426,G,15.596,4435.0
780.585,G,15.01,5507.0
639.771,G,13.856,5919.0
649.65,G,13.864,5817.0
649.65,G,13.864,5817.0
638.49,G,12.586,6112.0
361.896,G,11.813,5770.0
321.0,G,14.519,4653.0
961.405,G,14.875,5734.0
348.291,M,15.258,4385.0
348.291,M,15.258,4385.0
348.291,M,15.258,4500.0
1458.59,G,15.73,5803.0
985.041,G,14.046,5747.0
1482.74,G,13.815,6761.0
840.0,G,14.646,5743.0
2055.77,G,14.859,6162.0
1259.28,G,13.438,5028.0
983.697,G,16.365,5286.0
1484.46,G,15.967,5861.0
925.037,G,15.368,5638.0
664.306,G,15.402,5279.0
904.326,G,15.131,5529.0
904.326,G,15.131,5529.0
904.326,G,15.131,5428.0
904.326,G,15.131,5428.0
904.326,G,15.131,5529.0
1387.2,G,14.135,6260.0
614.571,G,15.153,5191.0
860.391,G,14.75,5928.0
1389.27,G,15.089,5643.0
