sy_vmag,glon,glat,st_spectype,sy_dist
12.926,68.50921,13.3833,,559.598
12.926,68.50921,13.3833,,559.598
12.926,68.50921,13.3833,,559.598
12.926,68.50921,13.3833,,559.598
12.926,68.50921,13.3833,,559.598
12.926,68.50921,13.3833,,559.598
14.819,72.27105,11.64822,,1347.52
14.819,72.27105,11.64822,,1347.52
14.819,72.27105,11.64822,,1347.52
14.819,72.27105,11.64822,,1347.52
14.819,72.27105,11.64822,,1347.52
14.819,72.27105,11.64822,,1347.52
14.819,72.27105,11.64822,,1347.52
14.819,72.27105,11.64822,,1347.52
14.819,72.27105,11.64822,,1347.52
14.324,83.7023,12.73735,,1125.72
14.324,83.7023,12.73735,,1125.72
14.324,83.7023,12.73735,,1125.72
14.324,83.7023,12.73735,,1125.72
14.324,83.7023,12.73735,,1125.72
14.324,83.7023,12.73735,,1125.72
14.324,83.7023,12.73735,,1125.72
14.324,83.7023,12.73735,,1125.72
14.324,83.7023,12.73735,,1125.72
14.324,83.7023,12.73735,,1125.72
14.276,72.74433,14.81853,,623.706
14.276,72.74433,14.81853,,623.706
14.276,72.74433,14.81853,,623.706
14.276,72.74433,14.81853,,623.706
14.276,72.74433,14.81853,,623.706
14.276,72.74433,14.81853,,623.706
14.276,72.74433,14.81853,,623.706
14.276,72.74433,14.81853,,623.706
14.276,72.74433,14.81853,,623.706
15.061,80.45666,10.92515,,515.453
15.061,80.45666,10.92515,,515.453
15.061,80.45666,10.92515,,515.453
15.061,80.45666,10.92515,,515.453
15.061,80.45666,10.92515,,515.453
15.061,80.45666,10.92515,,515.453
15.061,80.45666,10.92515,,515.453
15.061,80.45666,10.92515,,515.453
15.061,80.45666,10.92515,,515.453
16.124,80.79418,10.38018,,265.482
16.124,80.79418,10.38018,,265.482
16.124,80.79418,10.38018,,265.482
16.124,80.79418,10.38018,,265.482
16.124,80.79418,10.38018,,265.482
16.124,80.79418,10.38018,,265.482
16.124,80.79418,10.38018,,265.482
16.124,80.79418,10.38018,,265.482
16.124,80.79418,10.38018,,265.482
16.124,80.79418,10.38018,,265.482
16.124,80.79418,10.38018,,265.482
14.129,76.88818,8.63544,,1021.66
14.129,76.88818,8.63544,,1021.66
14.129,76.88818,8.63544,,1021.66
14.129,76.88818,8.63544,,1021.66
14.129,76.88818,8.63544,,1021.66
14.129,76.88818,8.63544,,1021.66
14.129,76.88818,8.63544,,1021.66
14.129,76.88818,8.63544,,1021.66
14.129,76.88818,8.63544,,1021.66
14.129,76.88818,8.63544,,1021.66
14.129,76.88818,8.63544,,1021.66
14.129,76.88818,8.63544,,1021.66
14.129,76.88818,8.63544,,1021.66
14.129,76.88818,8.63544,,1021.66
14.129,76.88818,8.63544,,1021.66
14.129,76.88818,8.63544,,1021.66
14.129,76.88818,8.63544,,1021.66
14.129,76.88818,8.63544,,1021.66
14.129,76.88818,8.63544,,1021.66
14.129,76.88818,8.63544,,1021.66
14.129,76.88818,8.63544,,1021.66
14.129,76.88818,8.63544,,1021.66
14.129,76.88818,8.63544,,1021.66
14.129,76.88818,8.63544,,1021.66
15.628,71.4697,17.37988,,1364.22
15.628,71.4697,17.37988,,1364.22
15.628,71.4697,17.37988,,1364.22
15.628,71.4697,17.37988,,1364.22
15.628,71.4697,17.37988,,1364.22
15.628,71.4697,17.37988,,1364.22
15.628,71.4697,17.37988,,1364.22
15.628,71.4697,17.37988,,1364.22
15.628,71.4697,17.37988,,1364.22
15.628,71.4697,17.37988,,1364.22
14.808,73.90304,14.08078,,987.237
14.808,73.90304,14.08078,,987.237
14.808,73.90304,14.08078,,987.237
14.808,73.90304,14.08078,,987.237
14.808,73.90304,14.08078,,987.237
14.808,73.90304,14.08078,,987.237
14.808,73.90304,14.08078,,987.237
14.808,73.90304,14.08078,,987.237
14.808,73.90304,14.08078,,987.237
14.97,82.37845,11.93253,,632.865
14.97,82.37845,11.93253,,632.865
14.97,82.37845,11.93253,,632.865
14.97,82.37845,11.93253,,632.865
14.97,82.37845,11.93253,,632.865
14.97,82.37845,11.93253,,632.865
14.97,82.37845,11.93253,,632.865
14.97,82.37845,11.93253,,632.865
14.97,82.37845,11.93253,,632.865
14.97,82.37845,11.93253,,632.865
14.82,80.45898,10.28553,,1178.7
14.82,80.45898,10.28553,,1178.7
14.82,80.45898,10.28553,,1178.7
14.82,80.45898,10.28553,,1178.7
14.82,80.45898,10.28553,,1178.7
14.82,80.45898,10.28553,,1178.7
14.82,80.45898,10.28553,,1178.7
14.82,80.45898,10.28553,,1178.7
14.82,80.45898,10.28553,,1178.7
14.82,80.45898,10.28553,,1178.7
15.915,82.04089,18.12452,,916.749
15.915,82.04089,18.12452,,916.749
15.915,82.04089,18.12452,,916.749
15.915,82.04089,18.12452,,916.749
15.915,82.04089,18.12452,,916.749
15.915,82.04089,18.12452,,916.749
15.915,82.04089,18.12452,,916.749
15.915,82.04089,18.12452,,916.749
15.915,82.04089,18.12452,,916.749
14.079,74.11429,17.07616,,540.604
14.079,74.11429,17.07616,,540.604
14.079,74.11429,17.07616,,540.604
14.079,74.11429,17.07616,,540.604
14.079,74.11429,17.07616,,540.604
14.079,74.11429,17.07616,,540.604
14.079,74.11429,17.07616,,540.604
14.079,74.11429,17.07616,,540.604
14.079,74.11429,17.07616,,540.604
16.145,76.18608,9.40712,,999.64
16.145,76.18608,9.40712,,999.64
16.145,76.18608,9.40712,,999.64
16.145,76.18608,9.40712,,999.64
16.145,76.18608,9.40712,,999.64
16.145,76.18608,9.40712,,999.64
16.145,76.18608,9.40712,,999.64
16.145,76.18608,9.40712,,999.64
16.145,76.18608,9.40712,,999.64
16.145,76.18608,9.40712,,999.64
16.012,78.10615,10.41831,,1064.31
16.012,78.10615,10.41831,,1064.31
16.012,78.10615,10.41831,,1064.31
16.012,78.10615,10.41831,,1064.31
16.012,78.10615,10.41831,,1064.31
16.012,78.10615,10.41831,,1064.31
16.012,78.10615,10.41831,,1064.31
16.012,78.10615,10.41831,,1064.31
16.012,78.10615,10.41831,,1064.31
16.012,78.10615,10.41831,,1064.31
14.919,74.9302,6.74946,,1632.13
14.919,74.9302,6.74946,,1632.13
14.919,74.9302,6.74946,,1632.13
14.919,74.9302,6.74946,,1632.13
14.919,74.9302,6.74946,,1632.13
14.919,74.9302,6.74946,,1632.13
14.919,74.9302,6.74946,,1632.13
14.919,74.9302,6.74946,,1632.13
15.391,75.11442,10.93544,,2140.6
15.391,75.11442,10.93544,,2140.6
15.391,75.11442,10.93544,,2140.6
15.391,75.11442,10.93544,,2140.6
15.391,75.11442,10.93544,,2140.6
15.391,75.11442,10.93544,,2140.6
15.391,75.11442,10.93544,,2140.6
15.391,75.11442,10.93544,,2140.6
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.4,79.5885,17.75101,,420.046
14.092,70.26775,17.14732,,862.186
14.092,70.26775,17.14732,,862.186
14.092,70.26775,17.14732,,862.186
14.092,70.26775,17.14732,,862.186
14.092,70.26775,17.14732,,862.186
14.092,70.26775,17.14732,,862.186
14.092,70.26775,17.14732,,862.186
14.092,70.26775,17.14732,,862.186
14.092,70.26775,17.14732,,862.186
15.886,72.16176,8.16713,,968.722
15.886,72.16176,8.16713,,968.722
15.886,72.16176,8.16713,,968.722
15.886,72.16176,8.16713,,968.722
15.886,72.16176,8.16713,,968.722
15.886,72.16176,8.16713,,968.722
15.886,72.16176,8.16713,,968.722
15.886,72.16176,8.16713,,968.722
15.886,72.16176,8.16713,,968.722
15.886,72.16176,8.16713,,968.722
15.714,71.35665,16.25525,,687.615
15.714,71.35665,16.25525,,687.615
15.714,71.35665,16.25525,,687.615
15.714,71.35665,16.25525,,687.615
15.714,71.35665,16.25525,,687.615
15.714,71.35665,16.25525,,687.615
15.714,71.35665,16.25525,,687.615
15.714,71.35665,16.25525,,687.615
15.714,71.35665,16.25525,,687.615
15.714,71.35665,16.25525,,687.615
14.898,75.92365,10.61295,,758.17
14.898,75.92365,10.61295,,758.17
14.898,75.92365,10.61295,,758.17
14.898,75.92365,10.61295,,758.17
14.898,75.92365,10.61295,,758.17
14.898,75.92365,10.61295,,758.17
14.898,75.92365,10.61295,,758.17
14.898,75.92365,10.61295,,758.17
14.898,75.92365,10.61295,,758.17
14.898,75.92365,10.61295,,758.17
12.444,75.97691,19.68291,,1075.81
12.444,75.97691,19.68291,,1075.81
12.444,75.97691,19.68291,,1075.81
12.444,75.97691,19.68291,,1075.81
12.444,75.97691,19.68291,,1075.81
12.444,75.97691,19.68291,,1075.81
12.444,75.97691,19.68291,,1075.81
12.444,75.97691,19.68291,,1075.81
12.444,75.97691,19.68291,,1075.81
15.582,75.19259,12.91958,,805.936
15.582,75.19259,12.91958,,805.936
15.582,75.19259,12.91958,,805.936
15.582,75.19259,12.91958,,805.936
15.582,75.19259,12.91958,,805.936
15.582,75.19259,12.91958,,805.936
15.582,75.19259,12.91958,,805.936
15.582,75.19259,12.91958,,805.936
15.582,75.19259,12.91958,,805.936
15.582,75.19259,12.91958,,805.936
15.582,75.19259,12.91958,,805.936
15.582,75.19259,12.91958,,805.936
15.582,75.19259,12.91958,,805.936
15.582,75.19259,12.91958,,805.936
15.582,75.19259,12.91958,,805.936
15.582,75.19259,12.91958,,805.936
15.582,75.19259,12.91958,,805.936
15.27,79.73595,17.1689,,436.505
15.27,79.73595,17.1689,,436.505
15.27,79.73595,17.1689,,436.505
15.27,79.73595,17.1689,,436.505
15.27,79.73595,17.1689,,436.505
15.27,79.73595,17.1689,,436.505
15.27,79.73595,17.1689,,436.505
15.27,79.73595,17.1689,,436.505
15.27,79.73595,17.1689,,436.505
15.925,79.48787,11.98841,,1045.92
15.925,79.48787,11.98841,,1045.92
15.925,79.48787,11.98841,,1045.92
15.925,79.48787,11.98841,,1045.92
15.925,79.48787,11.98841,,1045.92
15.925,79.48787,11.98841,,1045.92
15.925,79.48787,11.98841,,1045.92
15.925,79.48787,11.98841,,1045.92
15.925,79.48787,11.98841,,1045.92
15.925,79.48787,11.98841,,1045.92
12.9,82.1475,17.80411,,593.026
12.9,82.1475,17.80411,,593.026
12.9,82.1475,17.80411,,593.026
12.9,82.1475,17.80411,,593.026
12.9,82.1475,17.80411,,593.026
12.9,82.1475,17.80411,,593.026
12.9,82.1475,17.80411,,593.026
12.9,82.1475,17.80411,,593.026
15.391,78.25844,9.47328,,1904.54
15.391,78.25844,9.47328,,1904.54
15.391,78.25844,9.47328,,1904.54
15.391,78.25844,9.47328,,1904.54
15.391,78.25844,9.47328,,1904.54
15.391,78.25844,9.47328,,1904.54
15.391,78.25844,9.47328,,1904.54
15.391,78.25844,9.47328,,1904.54
15.391,78.25844,9.47328,,1904.54
15.391,78.25844,9.47328,,1904.54
15.431,81.59299,10.21915,,183.365
15.431,81.59299,10.21915,,183.365
15.431,81.59299,10.21915,,183.365
15.431,81.59299,10.21915,M1 V,183.365
15.431,81.59299,10.21915,,183.365
15.431,81.59299,10.21915,,183.365
15.431,81.59299,10.21915,,183.365
15.431,81.59299,10.21915,,183.365
15.431,81.59299,10.21915,,183.365
15.431,81.59299,10.21915,,183.365
15.431,81.59299,10.21915,,183.365
15.431,81.59299,10.21915,,183.365
15.431,81.59299,10.21915,,183.365
15.431,81.59299,10.21915,,183.365
15.431,81.59299,10.21915,,183.365
15.431,81.59299,10.21915,,183.365
15.431,81.59299,10.21915,,183.365
15.431,81.59299,10.21915,,183.365
15.431,81.59299,10.21915,,183.365
15.431,81.59299,10.21915,,183.365
15.431,81.59299,10.21915,,183.365
15.431,81.59299,10.21915,,183.365
15.431,81.59299,10.21915,,183.365
15.431,81.59299,10.21915,,183.365
15.431,81.59299,10.21915,,183.365
15.431,81.59299,10.21915,,183.365
15.431,81.59299,10.21915,,183.365
15.431,81.59299,10.21915,,183.365
15.693,76.87489,15.94425,,2126.85
15.693,76.87489,15.94425,,2126.85
15.693,76.87489,15.94425,,2126.85
15.693,76.87489,15.94425,,2126.85
15.693,76.87489,15.94425,,2126.85
15.693,76.87489,15.94425,,2126.85
15.693,76.87489,15.94425,,2126.85
15.693,76.87489,15.94425,,2126.85
15.693,76.87489,15.94425,,2126.85
15.024,81.1983,14.59844,,902.204
15.024,81.1983,14.59844,,902.204
15.024,81.1983,14.59844,,902.204
15.024,81.1983,14.59844,,902.204
15.024,81.1983,14.59844,,902.204
15.024,81.1983,14.59844,,902.204
15.024,81.1983,14.59844,,902.204
15.024,81.1983,14.59844,,902.204
15.024,81.1983,14.59844,,902.204
15.024,81.1983,14.59844,,902.204
14.743,81.02454,9.35899,,648.979
14.743,81.02454,9.35899,,648.979
14.743,81.02454,9.35899,,648.979
14.743,81.02454,9.35899,,648.979
14.743,81.02454,9.35899,,648.979
14.743,81.02454,9.35899,,648.979
14.743,81.02454,9.35899,,648.979
14.743,81.02454,9.35899,,648.979
14.743,81.02454,9.35899,,648.979
12.588,77.47721,19.03753,,514.524
12.588,77.47721,19.03753,,514.524
12.588,77.47721,19.03753,,514.524
12.588,77.47721,19.03753,,514.524
12.588,77.47721,19.03753,,514.524
12.588,77.47721,19.03753,,514.524
12.588,77.47721,19.03753,,514.524
12.588,77.47721,19.03753,,514.524
12.588,77.47721,19.03753,,514.524
12.588,77.47721,19.03753,,514.524
15.541,78.91187,18.61756,,622.818
15.541,78.91187,18.61756,,622.818
15.541,78.91187,18.61756,,622.818
15.541,78.91187,18.61756,,622.818
15.541,78.91187,18.61756,,622.818
15.541,78.91187,18.61756,,622.818
15.541,78.91187,18.61756,,622.818
15.541,78.91187,18.61756,,622.818
15.541,78.91187,18.61756,,622.818
15.541,78.91187,18.61756,,622.818
15.541,78.91187,18.61756,,622.818
15.541,78.91187,18.61756,,622.818
15.541,78.91187,18.61756,,622.818
15.541,78.91187,18.61756,,622.818
15.541,78.91187,18.61756,,622.818
15.541,78.91187,18.61756,,622.818
15.541,78.91187,18.61756,,622.818
15.541,78.91187,18.61756,,622.818
15.541,78.91187,18.61756,,622.818
15.541,78.91187,18.61756,,622.818
15.541,78.91187,18.61756,,622.818
15.541,78.91187,18.61756,,622.818
15.541,78.91187,18.61756,,622.818
15.541,78.91187,18.61756,,622.818
15.541,78.91187,18.61756,,622.818
15.308,76.21133,9.74242,,1617.07
15.308,76.21133,9.74242,,1617.07
15.308,76.21133,9.74242,,1617.07
15.308,76.21133,9.74242,,1617.07
15.308,76.21133,9.74242,,1617.07
15.308,76.21133,9.74242,,1617.07
15.308,76.21133,9.74242,,1617.07
15.308,76.21133,9.74242,,1617.07
15.308,76.21133,9.74242,,1617.07
15.308,76.21133,9.74242,,1617.07
13.685,76.74286,13.05333,,891.192
13.685,76.74286,13.05333,,891.192
13.685,76.74286,13.05333,,891.192
13.685,76.74286,13.05333,,891.192
13.685,76.74286,13.05333,,891.192
13.685,76.74286,13.05333,,891.192
13.685,76.74286,13.05333,,891.192
13.685,76.74286,13.05333,,891.192
13.685,76.74286,13.05333,,891.192
15.644,79.09698,10.58208,,1105.95
15.644,79.09698,10.58208,,1105.95
15.644,79.09698,10.58208,,1105.95
15.644,79.09698,10.58208,,1105.95
15.644,79.09698,10.58208,,1105.95
15.644,79.09698,10.58208,,1105.95
15.644,79.09698,10.58208,,1105.95
15.644,79.09698,10.58208,,1105.95
15.644,79.09698,10.58208,,1105.95
13.929,80.18131,18.89697,,717.555
13.929,80.18131,18.89697,,717.555
13.929,80.18131,18.89697,,717.555
13.929,80.18131,18.89697,,717.555
13.929,80.18131,18.89697,,717.555
13.929,80.18131,18.89697,,717.555
13.929,80.18131,18.89697,,717.555
13.929,80.18131,18.89697,,717.555
13.929,80.18131,18.89697,,717.555
15.556,80.88765,10.15452,,805.562
15.556,80.88765,10.15452,,805.562
15.556,80.88765,10.15452,,805.562
15.556,80.88765,10.15452,,805.562
15.556,80.88765,10.15452,,805.562
15.556,80.88765,10.15452,,805.562
15.556,80.88765,10.15452,,805.562
15.556,80.88765,10.15452,,805.562
15.556,80.88765,10.15452,,805.562
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
10.505,75.64407,14.23267,,237.401
14.953,76.18255,9.43327,,1734.43
14.953,76.18255,9.43327,,1734.43
14.953,76.18255,9.43327,,1734.43
14.953,76.18255,9.43327,,1734.43
14.953,76.18255,9.43327,,1734.43
14.953,76.18255,9.43327,,1734.43
14.953,76.18255,9.43327,,1734.43
14.953,76.18255,9.43327,,1734.43
14.953,76.18255,9.43327,,1734.43
14.953,76.18255,9.43327,,1734.43
15.817,78.96242,18.59368,,744.294
15.817,78.96242,18.59368,,744.294
15.817,78.96242,18.59368,,744.294
15.817,78.96242,18.59368,,744.294
15.817,78.96242,18.59368,,744.294
15.817,78.96242,18.59368,,744.294
15.817,78.96242,18.59368,,744.294
15.817,78.96242,18.59368,,744.294
15.817,78.96242,18.59368,,744.294
15.817,78.96242,18.59368,,744.294
15.155,73.59131,13.79639,,1054.87
15.155,73.59131,13.79639,,1054.87
15.155,73.59131,13.79639,,1054.87
15.155,73.59131,13.79639,,1054.87
15.155,73.59131,13.79639,,1054.87
15.155,73.59131,13.79639,,1054.87
15.155,73.59131,13.79639,,1054.87
15.155,73.59131,13.79639,,1054.87
15.155,73.59131,13.79639,,1054.87
15.173,77.26389,17.07331,,664.83
15.173,77.26389,17.07331,,664.83
15.173,77.26389,17.07331,,664.83
15.173,77.26389,17.07331,,664.83
15.173,77.26389,17.07331,,664.83
15.173,77.26389,17.07331,,664.83
15.173,77.26389,17.07331,,664.83
15.173,77.26389,17.07331,,664.83
15.173,77.26389,17.07331,,664.83
14.629,76.74948,14.29626,,801.993
14.629,76.74948,14.29626,,801.993
14.629,76.74948,14.29626,,801.993
14.629,76.74948,14.29626,,801.993
14.629,76.74948,14.29626,,801.993
14.629,76.74948,14.29626,,801.993
14.629,76.74948,14.29626,,801.993
14.629,76.74948,14.29626,,801.993
16.024,77.09588,18.40058,,583.641
16.024,77.09588,18.40058,,583.641
16.024,77.09588,18.40058,,583.641
16.024,77.09588,18.40058,,583.641
16.024,77.09588,18.40058,,583.641
16.024,77.09588,18.40058,,583.641
16.024,77.09588,18.40058,,583.641
16.024,77.09588,18.40058,,583.641
16.024,77.09588,18.40058,,583.641
16.016,73.20234,15.96593,,849.312
16.016,73.20234,15.96593,,849.312
16.016,73.20234,15.96593,,849.312
16.016,73.20234,15.96593,,849.312
16.016,73.20234,15.96593,,849.312
16.016,73.20234,15.96593,,849.312
16.016,73.20234,15.96593,,849.312
16.016,73.20234,15.96593,,849.312
16.016,73.20234,15.96593,,849.312
16.016,73.20234,15.96593,,849.312
16.016,73.20234,15.96593,,849.312
16.016,73.20234,15.96593,,849.312
16.016,73.20234,15.96593,,849.312
16.016,73.20234,15.96593,,849.312
16.016,73.20234,15.96593,,849.312
16.016,73.20234,15.96593,,849.312
16.016,73.20234,15.96593,,849.312
15.846,78.26219,7.58873,,1379.43
15.846,78.26219,7.58873,,1379.43
15.846,78.26219,7.58873,,1379.43
15.846,78.26219,7.58873,,1379.43
15.846,78.26219,7.58873,,1379.43
15.846,78.26219,7.58873,,1379.43
15.846,78.26219,7.58873,,1379.43
15.846,78.26219,7.58873,,1379.43
15.846,78.26219,7.58873,,1379.43
15.846,78.26219,7.58873,,1379.43
15.484,74.19149,14.80444,,1840.77
15.484,74.19149,14.80444,,1840.77
15.484,74.19149,14.80444,,1840.77
15.484,74.19149,14.80444,,1840.77
15.484,74.19149,14.80444,,1840.77
15.484,74.19149,14.80444,,1840.77
15.484,74.19149,14.80444,,1840.77
15.484,74.19149,14.80444,,1840.77
15.484,74.19149,14.80444,,1840.77
15.484,74.19149,14.80444,,1840.77
13.658,76.26546,15.68836,,1097.23
13.658,76.26546,15.68836,,1097.23
13.658,76.26546,15.68836,,1097.23
13.658,76.26546,15.68836,,1097.23
13.658,76.26546,15.68836,,1097.23
13.658,76.26546,15.68836,,1097.23
13.658,76.26546,15.68836,,1097.23
13.658,76.26546,15.68836,,1097.23
13.658,76.26546,15.68836,,1097.23
13.658,76.26546,15.68836,,1097.23
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
11.746,76.21619,17.64003,,352.794
13.562,79.16873,17.62165,,1095.05
13.562,79.16873,17.62165,,1095.05
13.562,79.16873,17.62165,,1095.05
13.562,79.16873,17.62165,,1095.05
13.562,79.16873,17.62165,,1095.05
13.562,79.16873,17.62165,,1095.05
13.562,79.16873,17.62165,,1095.05
