sy_vmag,elon,elat,st_spectype
13.103,322.49758,63.5138,
13.103,322.49758,63.5138,
13.103,322.49758,63.5138,
13.103,322.49758,63.5138,
13.103,322.49758,63.5138,
13.103,322.49758,63.5138,
13.103,322.49758,63.5138,
13.103,322.49758,63.5138,
15.388,305.23384,58.73535,
15.388,305.23384,58.73535,
15.388,305.23384,58.73535,
15.388,305.23384,58.73535,
15.388,305.23384,58.73535,
15.388,305.23384,58.73535,
14.454,314.95066,59.48014,
14.454,314.95066,59.48014,
14.454,314.95066,59.48014,
14.454,314.95066,59.48014,
14.454,314.95066,59.48014,
14.454,314.95066,59.48014,
14.454,314.95066,59.48014,
15.084,310.55601,62.96131,
15.084,310.55601,62.96131,
15.084,310.55601,62.96131,
15.084,310.55601,62.96131,
15.084,310.55601,62.96131,
15.084,310.55601,62.96131,
15.382,306.17597,66.06966,
15.382,306.17597,66.06966,
15.382,306.17597,66.06966,
15.382,306.17597,66.06966,
15.382,306.17597,66.06966,
15.382,306.17597,66.06966,
15.382,306.17597,66.06966,
15.8,307.63077,64.86026,
15.8,307.63077,64.86026,
15.8,307.63077,64.86026,
15.8,307.63077,64.86026,
15.8,307.63077,64.86026,
15.8,307.63077,64.86026,
15.8,307.63077,64.86026,
13.312,313.23048,60.87938,
13.312,313.23048,60.87938,
13.312,313.23048,60.87938,
13.312,313.23048,60.87938,
13.312,313.23048,60.87938,
13.312,313.23048,60.87938,
13.312,313.23048,60.87938,
12.679,302.74569,59.66056,
12.679,302.74569,59.66056,
12.679,302.74569,59.66056,
12.679,302.74569,59.66056,
12.679,302.74569,59.66056,
12.679,302.74569,59.66056,
12.679,302.74569,59.66056,
12.679,302.74569,59.66056,
11.788,323.55569,65.47907,
11.788,323.55569,65.47907,
11.788,323.55569,65.47907,
11.788,323.55569,65.47907,
11.788,323.55569,65.47907,
11.788,323.55569,65.47907,
11.788,323.55569,65.47907,
14.712,318.06711,65.65321,
14.712,318.06711,65.65321,
14.712,318.06711,65.65321,
14.712,318.06711,65.65321,
14.712,318.06711,65.65321,
14.712,318.06711,65.65321,
14.712,318.06711,65.65321,
14.712,318.06711,65.65321,
14.712,318.06711,65.65321,
14.712,318.06711,65.65321,
14.712,318.06711,65.65321,
14.712,318.06711,65.65321,
14.712,318.06711,65.65321,
14.712,318.06711,65.65321,
14.712,318.06711,65.65321,
14.712,318.06711,65.65321,
14.712,318.06711,65.65321,
14.712,318.06711,65.65321,
14.712,318.06711,65.65321,
14.712,318.06711,65.65321,
14.712,318.06711,65.65321,
14.712,318.06711,65.65321,
13.447,314.0148,59.32464,
13.447,314.0148,59.32464,
13.447,314.0148,59.32464,
13.447,314.0148,59.32464,
13.447,314.0148,59.32464,
13.447,314.0148,59.32464,
12.671,306.47149,64.1525,
12.671,306.47149,64.1525,
12.671,306.47149,64.1525,
12.671,306.47149,64.1525,
12.671,306.47149,64.1525,
12.671,306.47149,64.1525,
12.671,306.47149,64.1525,
15.286,296.16071,63.11747,
15.286,296.16071,63.11747,
15.286,296.16071,63.11747,
15.286,296.16071,63.11747,
15.286,296.16071,63.11747,
15.286,296.16071,63.11747,
12.81,293.45252,62.22156,
12.81,293.45252,62.22156,
12.81,293.45252,62.22156,
12.81,293.45252,62.22156,
12.81,293.45252,62.22156,
12.81,293.45252,62.22156,
12.81,293.45252,62.22156,
12.874,302.79608,58.36802,
12.874,302.79608,58.36802,
12.874,302.79608,58.36802,
12.874,302.79608,58.36802,
12.874,302.79608,58.36802,
12.874,302.79608,58.36802,
14.522,312.15145,59.35822,
14.522,312.15145,59.35822,
14.522,312.15145,59.35822,
14.522,312.15145,59.35822,
14.522,312.15145,59.35822,
14.522,312.15145,59.35822,
13.393,307.42342,65.60392,
13.393,307.42342,65.60392,
13.393,307.42342,65.60392,
13.393,307.42342,65.60392,
13.393,307.42342,65.60392,
13.393,307.42342,65.60392,
13.393,307.42342,65.60392,
14.163,304.39215,61.77367,
14.163,304.39215,61.77367,
14.163,304.39215,61.77367,
14.163,304.39215,61.77367,
14.163,304.39215,61.77367,
14.163,304.39215,61.77367,
14.163,304.39215,61.77367,
15.246,317.35004,59.90248,
15.246,317.35004,59.90248,
15.246,317.35004,59.90248,
15.246,317.35004,59.90248,
15.246,317.35004,59.90248,
15.246,317.35004,59.90248,
15.246,317.35004,59.90248,
13.622,296.70488,62.98676,
13.622,296.70488,62.98676,
13.622,296.70488,62.98676,
13.622,296.70488,62.98676,
13.622,296.70488,62.98676,
13.622,296.70488,62.98676,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
14.969,312.30049,68.10159,
15.674,308.52731,65.86517,
15.674,308.52731,65.86517,
15.674,308.52731,65.86517,
15.674,308.52731,65.86517,
15.674,308.52731,65.86517,
15.674,308.52731,65.86517,
14.943,321.47352,68.08876,
14.943,321.47352,68.08876,
14.943,321.47352,68.08876,
14.943,321.47352,68.08876,
14.943,321.47352,68.08876,
14.943,321.47352,68.08876,
14.943,321.47352,68.08876,
14.91,313.70942,64.12133,
14.91,313.70942,64.12133,
14.91,313.70942,64.12133,
14.91,313.70942,64.12133,
14.91,313.70942,64.12133,
14.91,313.70942,64.12133,
13.868,308.62951,61.46529,
13.868,308.62951,61.46529,
13.868,308.62951,61.46529,
13.868,308.62951,61.46529,
13.868,308.62951,61.46529,
13.868,308.62951,61.46529,
15.582,311.93308,58.81408,
15.582,311.93308,58.81408,
15.582,311.93308,58.81408,
15.582,311.93308,58.81408,
15.582,311.93308,58.81408,
15.582,311.93308,58.81408,
13.586,291.03911,64.85849,
13.586,291.03911,64.85849,
13.586,291.03911,64.85849,
13.586,291.03911,64.85849,
13.586,291.03911,64.85849,
13.586,291.03911,64.85849,
15.508,292.05278,65.343,
15.508,292.05278,65.343,
15.508,292.05278,65.343,
15.508,292.05278,65.343,
15.508,292.05278,65.343,
15.508,292.05278,65.343,
12.973,313.6398,61.88461,
12.973,313.6398,61.88461,
12.973,313.6398,61.88461,
12.973,313.6398,61.88461,
12.973,313.6398,61.88461,
12.973,313.6398,61.88461,
14.569,304.31776,69.16479,
14.569,304.31776,69.16479,
14.569,304.31776,69.16479,
14.569,304.31776,69.16479,
14.569,304.31776,69.16479,
14.569,304.31776,69.16479,
15.231,310.3686,63.20368,
15.231,310.3686,63.20368,
15.231,310.3686,63.20368,
15.231,310.3686,63.20368,
15.231,310.3686,63.20368,
15.231,310.3686,63.20368,
14.863,305.83325,69.16224,
14.863,305.83325,69.16224,
14.863,305.83325,69.16224,
14.863,305.83325,69.16224,
14.863,305.83325,69.16224,
14.863,305.83325,69.16224,
14.863,305.83325,69.16224,
14.863,305.83325,69.16224,
14.863,305.83325,69.16224,
14.863,305.83325,69.16224,
14.863,305.83325,69.16224,
14.863,305.83325,69.16224,
14.863,305.83325,69.16224,
14.863,305.83325,69.16224,
14.863,305.83325,69.16224,
14.863,305.83325,69.16224,
14.863,305.83325,69.16224,
14.863,305.83325,69.16224,
14.863,305.83325,69.16224,
14.863,305.83325,69.16224,
14.863,305.83325,69.16224,
14.845,299.93208,64.3426,
14.845,299.93208,64.3426,
14.845,299.93208,64.3426,
14.845,299.93208,64.3426,
14.845,299.93208,64.3426,
14.845,299.93208,64.3426,
14.367,303.84786,61.33984,
14.367,303.84786,61.33984,
14.367,303.84786,61.33984,
14.367,303.84786,61.33984,
14.367,303.84786,61.33984,
14.367,303.84786,61.33984,
13.828,302.41617,65.37613,
13.828,302.41617,65.37613,
13.828,302.41617,65.37613,
13.828,302.41617,65.37613,
13.828,302.41617,65.37613,
13.828,302.41617,65.37613,
13.828,302.41617,65.37613,
15.936,304.19587,67.78809,
15.936,304.19587,67.78809,
15.936,304.19587,67.78809,
15.936,304.19587,67.78809,
15.936,304.19587,67.78809,
15.936,304.19587,67.78809,
15.875,317.21793,62.27996,
15.875,317.21793,62.27996,
15.875,317.21793,62.27996,
15.875,317.21793,62.27996,
15.875,317.21793,62.27996,
15.875,317.21793,62.27996,
12.609,317.05537,59.18671,
12.609,317.05537,59.18671,
12.609,317.05537,59.18671,
12.609,317.05537,59.18671,
12.609,317.05537,59.18671,
12.609,317.05537,59.18671,
15.989,319.0286,69.17867,
15.989,319.0286,69.17867,
15.989,319.0286,69.17867,
15.989,319.0286,69.17867,
15.989,319.0286,69.17867,
15.989,319.0286,69.17867,
15.13,315.1525,67.6445,
15.13,315.1525,67.6445,
15.13,315.1525,67.6445,
15.13,315.1525,67.6445,
15.13,315.1525,67.6445,
15.13,315.1525,67.6445,
15.486,302.55409,62.98661,
15.486,302.55409,62.98661,
15.486,302.55409,62.98661,
15.486,302.55409,62.98661,
15.486,302.55409,62.98661,
15.486,302.55409,62.98661,
14.797,315.5493,64.113,
14.797,315.5493,64.113,
14.797,315.5493,64.113,
14.797,315.5493,64.113,
14.797,315.5493,64.113,
14.797,315.5493,64.113,
14.239,296.10162,64.16811,
14.239,296.10162,64.16811,
14.239,296.10162,64.16811,
14.239,296.10162,64.16811,
14.239,296.10162,64.16811,
14.239,296.10162,64.16811,
14.239,296.10162,64.16811,
14.239,296.10162,64.16811,
14.239,296.10162,64.16811,
14.239,296.10162,64.16811,
14.239,296.10162,64.16811,
14.239,296.10162,64.16811,
14.239,296.10162,64.16811,
14.239,296.10162,64.16811,
14.239,296.10162,64.16811,
14.239,296.10162,64.16811,
14.239,296.10162,64.16811,
14.239,296.10162,64.16811,
14.239,296.10162,64.16811,
14.239,296.10162,64.16811,
14.239,296.10162,64.16811,
14.239,296.10162,64.16811,
14.239,296.10162,64.16811,
14.239,296.10162,64.16811,
14.239,296.10162,64.16811,
14.239,296.10162,64.16811,
14.239,296.10162,64.16811,
14.239,296.10162,64.16811,
14.239,296.10162,64.16811,
15.181,315.4608,66.30493,
15.181,315.4608,66.30493,
15.181,315.4608,66.30493,
15.181,315.4608,66.30493,
15.181,315.4608,66.30493,
15.181,315.4608,66.30493,
15.809,297.05903,61.59712,
15.809,297.05903,61.59712,
15.809,297.05903,61.59712,
15.809,297.05903,61.59712,
15.809,297.05903,61.59712,
15.809,297.05903,61.59712,
15.146,302.32022,61.42798,
15.146,302.32022,61.42798,
15.146,302.32022,61.42798,
15.146,302.32022,61.42798,
15.146,302.32022,61.42798,
15.146,302.32022,61.42798,
14.054,318.87403,66.19367,
14.054,318.87403,66.19367,
14.054,318.87403,66.19367,
14.054,318.87403,66.19367,
14.054,318.87403,66.19367,
14.054,318.87403,66.19367,
16.363,322.29354,68.06282,
16.363,322.29354,68.06282,
16.363,322.29354,68.06282,
16.363,322.29354,68.06282,
16.363,322.29354,68.06282,
16.363,322.29354,68.06282,
13.839,305.51543,58.71673,
13.839,305.51543,58.71673,
13.839,305.51543,58.71673,
13.839,305.51543,58.71673,
13.839,305.51543,58.71673,
13.839,305.51543,58.71673,
13.839,305.51543,58.71673,
15.222,307.4745,61.84722,
15.222,307.4745,61.84722,
15.222,307.4745,61.84722,
15.222,307.4745,61.84722,
15.222,307.4745,61.84722,
15.222,307.4745,61.84722,
13.519,318.95597,62.07547,
13.519,318.95597,62.07547,
13.519,318.95597,62.07547,
13.519,318.95597,62.07547,
13.519,318.95597,62.07547,
13.519,318.95597,62.07547,
16.303,309.1308,65.91259,
16.303,309.1308,65.91259,
16.303,309.1308,65.91259,
16.303,309.1308,65.91259,
16.303,309.1308,65.91259,
16.303,309.1308,65.91259,
15.851,318.77026,68.7733,
15.851,318.77026,68.7733,
15.851,318.77026,68.7733,
15.851,318.77026,68.7733,
15.851,318.77026,68.7733,
15.851,318.77026,68.7733,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.775,320.89119,69.57907,
11.23,300.37508,61.38581,
11.23,300.37508,61.38581,
11.23,300.37508,61.38581,
11.23,300.37508,61.38581,
11.23,300.37508,61.38581,
11.23,300.37508,61.38581,
11.23,300.37508,61.38581,
11.23,300.37508,61.38581,
11.23,300.37508,61.38581,
11.23,300.37508,61.38581,
15.445,313.57904,68.83719,
15.445,313.57904,68.83719,
15.445,313.57904,68.83719,
15.445,313.57904,68.83719,
15.445,313.57904,68.83719,
15.445,313.57904,68.83719,
15.445,313.57904,68.83719,
15.445,313.57904,68.83719,
16.047,302.35235,58.43445,
16.047,302.35235,58.43445,
16.047,302.35235,58.43445,
16.047,302.35235,58.43445,
16.047,302.35235,58.43445,
16.047,302.35235,58.43445,
16.047,302.35235,58.43445,
15.49,295.77216,60.02452,
15.49,295.77216,60.02452,
15.49,295.77216,60.02452,
15.49,295.77216,60.02452,
15.49,295.77216,60.02452,
15.49,295.77216,60.02452,
15.49,295.77216,60.02452,
15.49,295.77216,60.02452,
15.484,301.73578,59.58145,
15.484,301.73578,59.58145,
15.484,301.73578,59.58145,
15.484,301.73578,59.58145,
15.484,301.73578,59.58145,
15.484,301.73578,59.58145,
15.484,301.73578,59.58145,
15.484,301.73578,59.58145,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
13.684,303.18384,59.77112,
15.906,309.68548,58.65787,
15.906,309.68548,58.65787,
15.906,309.68548,58.65787,
15.906,309.68548,58.65787,
15.906,309.68548,58.65787,
15.906,309.68548,58.65787,
15.906,309.68548,58.65787,
13.563,299.13583,60.37396,
13.563,299.13583,60.37396,
13.563,299.13583,60.37396,
13.563,299.13583,60.37396,
13.563,299.13583,60.37396,
12.696,298.73232,61.37235,
12.696,298.73232,61.37235,
12.696,298.73232,61.37235,
12.696,298.73232,61.37235,
12.696,298.73232,61.37235,
12.696,298.73232,61.37235,
14.518,313.17881,59.36359,
14.518,313.17881,59.36359,
14.518,313.17881,59.36359,
14.518,313.17881,59.36359,
14.518,313.17881,59.36359,
14.518,313.17881,59.36359,
14.518,313.17881,59.36359,
16.192,305.3121,61.58494,
16.192,305.3121,61.58494,
16.192,305.3121,61.58494,
16.192,305.3121,61.58494,
16.192,305.3121,61.58494,
16.192,305.3121,61.58494,
15.223,309.72207,62.35974,
15.223,309.72207,62.35974,
15.223,309.72207,62.35974,
15.223,309.72207,62.35974,
15.223,309.72207,62.35974,
15.223,309.72207,62.35974,
15.223,309.72207,62.35974,
15.661,309.34377,63.1921,
15.661,309.34377,63.1921,
15.661,309.34377,63.1921,
15.661,309.34377,63.1921,
15.661,309.34377,63.1921,
15.661,309.34377,63.1921,
15.477,313.70945,62.51846,
15.477,313.70945,62.51846,
15.477,313.70945,62.51846,
15.477,313.70945,62.51846,
15.477,313.70945,62.51846,
15.477,313.70945,62.51846,
15.477,313.70945,62.51846,
15.477,313.70945,62.51846,
15.477,313.70945,62.51846,
15.477,313.70945,62.51846,
15.477,313.70945,62.51846,
15.477,313.70945,62.51846,
15.477,313.70945,62.51846,
15.477,313.70945,62.51846,
15.477,313.70945,62.51846,
15.477,313.70945,62.51846,
15.477,313.70945,62.51846,
15.477,313.70945,62.51846,
15.477,313.70945,62.51846,
15.477,313.70945,62.51846,
15.477,313.70945,62.51846,
15.477,313.70945,62.51846,
15.477,313.70945,62.51846,
15.477,313.70945,62.51846,
15.477,313.70945,62.51846,
15.477,313.70945,62.51846,
15.477,313.70945,62.51846,
15.477,313.70945,62.51846,
15.477,313.70945,62.51846,
15.477,313.70945,62.51846,
12.128,318.55905,62.48468,
12.128,318.55905,62.48468,
12.128,318.55905,62.48468,
12.128,318.55905,62.48468,
12.128,318.55905,62.48468,
12.128,318.55905,62.48468,
12.128,318.55905,62.48468,
14.289,306.82919,64.90123,
14.289,306.82919,64.90123,
14.289,306.82919,64.90123,
14.289,306.82919,64.90123,
14.289,306.82919,64.90123,
14.289,306.82919,64.90123,
14.289,306.82919,64.90123,
14.289,306.82919,64.90123,
13.796,311.29939,60.06368,
13.796,311.29939,60.06368,
13.796,311.29939,60.06368,
13.796,311.29939,60.06368,
13.796,311.29939,60.06368,
13.796,311.29939,60.06368,
13.796,311.29939,60.06368,
13.796,311.29939,60.06368,
13.796,311.29939,60.06368,
13.796,311.29939,60.06368,
13.796,311.29939,60.06368,
13.796,311.29939,60.06368,
13.796,311.29939,60.06368,
13.796,311.29939,60.06368,
13.796,311.29939,60.06368,
13.796,311.29939,60.06368,
13.796,311.29939,60.06368,
13.796,311.29939,60.06368,
13.796,311.29939,60.06368,
13.796,311.29939,60.06368,
13.796,311.29939,60.06368,
11.946,320.60547,62.75291,
11.946,320.60547,62.75291,
11.946,320.60547,62.75291,
11.946,320.60547,62.75291,
11.946,320.60547,62.75291,
11.946,320.60547,62.75291,
11.946,320.60547,62.75291,
11.946,320.60547,62.75291,
11.946,320.60547,62.75291,
11.946,320.60547,62.75291,
11.946,320.60547,62.75291,
11.946,320.60547,62.75291,
11.946,320.60547,62.75291,
11.946,320.60547,62.75291,
11.946,320.60547,62.75291,
15.048,298.0256,67.05291,
15.048,298.0256,67.05291,
15.048,298.0256,67.05291,
15.048,298.0256,67.05291,
15.048,298.0256,67.05291,
15.048,298.0256,67.05291,
15.048,298.0256,67.05291,
15.048,298.0256,67.05291,
15.048,298.0256,67.05291,
15.048,298.0256,67.05291,
15.048,298.0256,67.05291,
15.048,298.0256,67.05291,
15.048,298.0256,67.05291,
15.048,298.0256,67.05291,
15.048,298.0256,67.05291,
13.79,314.46342,64.69497,
13.79,314.46342,64.69497,
13.79,314.46342,64.69497,
13.79,314.46342,64.69497,
13.79,314.46342,64.69497,
13.79,314.46342,64.69497,
13.79,314.46342,64.69497,
13.451,312.55279,65.12258,
13.451,312.55279,65.12258,
13.451,312.55279,65.12258,
13.451,312.55279,65.12258,
13.451,312.55279,65.12258,
13.451,312.55279,65.12258,
13.451,312.55279,65.12258,
12.01,318.74429,65.20692,
12.01,318.74429,65.20692,
12.01,318.74429,65.20692,
12.01,318.74429,65.20692,
12.01,318.74429,65.20692,
12.01,318.74429,65.20692,
12.01,318.74429,65.20692,
15.516,297.66848,68.38245,
15.516,297.66848,68.38245,
15.516,297.66848,68.38245,
15.516,297.66848,68.38245,
15.516,297.66848,68.38245,
15.516,297.66848,68.38245,
15.516,297.66848,68.38245,
15.516,297.66848,68.38245,
15.11,299.50853,68.46431,
15.11,299.50853,68.46431,
15.11,299.50853,68.46431,
15.11,299.50853,68.46431,
15.11,299.50853,68.46431,
15.11,299.50853,68.46431,
15.11,299.50853,68.46431,
15.11,299.50853,68.46431,
15.11,299.50853,68.46431,
15.11,299.50853,68.46431,
15.11,299.50853,68.46431,
15.11,299.50853,68.46431,
15.11,299.50853,68.46431,
15.11,299.50853,68.46431,
15.11,299.50853,68.46431,
15.11,299.50853,68.46431,
15.454,319.54186,65.36991,
15.454,319.54186,65.36991,
15.454,319.54186,65.36991,
15.454,319.54186,65.36991,
15.454,319.54186,65.36991,
15.454,319.54186,65.36991,
15.454,319.54186,65.36991,
12.74,296.9409,69.77853,
12.74,296.9409,69.77853,
12.74,296.9409,69.77853,
12.74,296.9409,69.77853,
12.74,296.9409,69.77853,
12.74,296.9409,69.77853,
12.74,296.9409,69.77853,
16.433,295.43609,70.60795,
16.433,295.43609,70.60795,
16.433,295.43609,70.60795,
16.433,295.43609,70.60795,
12.61,300.71449,63.90239,
12.61,300.71449,63.90239,
12.61,300.71449,63.90239,
12.61,300.71449,63.90239,
12.61,300.71449,63.90239,
12.61,300.71449,63.90239,
12.61,300.71449,63.90239,
12.61,300.71449,63.90239,
